transcript_id	gene_id	gene_name
ENST00000751626.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751627.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751629.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751630.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751631.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751632.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751633.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751634.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751635.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751636.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751637.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751639.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751640.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751641.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751642.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751646.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751647.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751648.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751649.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751650.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751651.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751652.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751653.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751654.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751655.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751656.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751657.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751658.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751659.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751660.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751661.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751662.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751663.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751664.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751665.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751666.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751667.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751668.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751669.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751670.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751671.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751672.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751673.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751674.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751675.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751676.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751677.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751678.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751679.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751680.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751681.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751682.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751683.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751684.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751685.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751686.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751687.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751688.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751689.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751690.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751691.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751692.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751694.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751695.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751696.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751697.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751698.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751699.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751700.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751701.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751702.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751703.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751704.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751705.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751706.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751707.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751708.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751709.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751710.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751711.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751712.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751713.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751716.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751717.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751718.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751719.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751720.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751721.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751722.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751723.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751724.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751725.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751726.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751727.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751728.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751729.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751730.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751732.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751734.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751736.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751737.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751740.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751741.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000751742.1	ENSG00000236213.5	CDC42EP3-AS1
ENST00000560481.2	ENSG00000259357.2	CERS2-AS1
ENST00000561111.2	ENSG00000259357.2	CERS2-AS1
ENST00000463703.6	ENSG00000242428.7	CFAP20DC-AS1
ENST00000482372.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000492031.6	ENSG00000242428.7	CFAP20DC-AS1
ENST00000493123.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000662588.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000666146.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000783863.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000783864.1	ENSG00000242428.7	CFAP20DC-AS1
ENST00000487624.2	ENSG00000243295.3	CFAP20DC-DT
ENST00000655190.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000659086.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000660278.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000661035.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000663318.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000664511.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000665883.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000668989.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000726402.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000726403.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000726404.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000726405.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000726407.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000765325.1	ENSG00000243295.3	CFAP20DC-DT
ENST00000473329.1	ENSG00000243849.3	CFAP44-AS1
ENST00000498480.2	ENSG00000243849.3	CFAP44-AS1
ENST00000669165.1	ENSG00000243849.3	CFAP44-AS1
ENST00000774558.1	ENSG00000243849.3	CFAP44-AS1
ENST00000774559.1	ENSG00000243849.3	CFAP44-AS1
ENST00000685954.2	ENSG00000288944.2	CHAER1
ENST00000848810.1	ENSG00000288944.2	CHAER1
ENST00000848812.1	ENSG00000288944.2	CHAER1
ENST00000848813.1	ENSG00000288944.2	CHAER1
ENST00000848814.1	ENSG00000288944.2	CHAER1
ENST00000848815.1	ENSG00000288944.2	CHAER1
ENST00000848816.1	ENSG00000288944.2	CHAER1
ENST00000848817.1	ENSG00000288944.2	CHAER1
ENST00000848818.1	ENSG00000288944.2	CHAER1
ENST00000513175.1	ENSG00000248489.5	CHD1-DT
ENST00000670964.1	ENSG00000248489.5	CHD1-DT
ENST00000692082.3	ENSG00000248489.5	CHD1-DT
ENST00000693407.2	ENSG00000248489.5	CHD1-DT
ENST00000840877.1	ENSG00000248489.5	CHD1-DT
ENST00000840878.1	ENSG00000248489.5	CHD1-DT
ENST00000840879.1	ENSG00000248489.5	CHD1-DT
ENST00000840880.1	ENSG00000248489.5	CHD1-DT
ENST00000840881.1	ENSG00000248489.5	CHD1-DT
ENST00000840882.1	ENSG00000248489.5	CHD1-DT
ENST00000840883.1	ENSG00000248489.5	CHD1-DT
ENST00000840884.1	ENSG00000248489.5	CHD1-DT
ENST00000840885.1	ENSG00000248489.5	CHD1-DT
ENST00000840886.1	ENSG00000248489.5	CHD1-DT
ENST00000840887.1	ENSG00000248489.5	CHD1-DT
ENST00000840888.1	ENSG00000248489.5	CHD1-DT
ENST00000840889.1	ENSG00000248489.5	CHD1-DT
ENST00000369743.8	ENSG00000290764.1	CHIAP2
ENST00000424788.1	ENSG00000228363.3	CHMP3-AS1
ENST00000426549.1	ENSG00000228363.3	CHMP3-AS1
ENST00000439077.1	ENSG00000228363.3	CHMP3-AS1
ENST00000597638.1	ENSG00000228363.3	CHMP3-AS1
ENST00000725269.1	ENSG00000228363.3	CHMP3-AS1
ENST00000415236.2	ENSG00000223960.10	CHROMR
ENST00000420672.2	ENSG00000223960.10	CHROMR
ENST00000436616.5	ENSG00000223960.10	CHROMR
ENST00000442036.2	ENSG00000223960.10	CHROMR
ENST00000450044.1	ENSG00000223960.10	CHROMR
ENST00000453026.7	ENSG00000223960.10	CHROMR
ENST00000454488.8	ENSG00000223960.10	CHROMR
ENST00000659708.3	ENSG00000223960.10	CHROMR
ENST00000660374.1	ENSG00000223960.10	CHROMR
ENST00000661271.3	ENSG00000223960.10	CHROMR
ENST00000662743.1	ENSG00000223960.10	CHROMR
ENST00000663803.2	ENSG00000223960.10	CHROMR
ENST00000665039.2	ENSG00000223960.10	CHROMR
ENST00000666480.1	ENSG00000223960.10	CHROMR
ENST00000668138.1	ENSG00000223960.10	CHROMR
ENST00000671256.1	ENSG00000223960.10	CHROMR
ENST00000671679.1	ENSG00000223960.10	CHROMR
ENST00000684892.1	ENSG00000223960.10	CHROMR
ENST00000686412.2	ENSG00000223960.10	CHROMR
ENST00000688261.3	ENSG00000223960.10	CHROMR
ENST00000688877.2	ENSG00000223960.10	CHROMR
ENST00000690483.1	ENSG00000223960.10	CHROMR
ENST00000691078.3	ENSG00000223960.10	CHROMR
ENST00000691493.2	ENSG00000223960.10	CHROMR
ENST00000691722.1	ENSG00000223960.10	CHROMR
ENST00000692047.1	ENSG00000223960.10	CHROMR
ENST00000700940.2	ENSG00000223960.10	CHROMR
ENST00000701108.2	ENSG00000223960.10	CHROMR
ENST00000701496.2	ENSG00000223960.10	CHROMR
ENST00000701883.2	ENSG00000223960.10	CHROMR
ENST00000701929.2	ENSG00000223960.10	CHROMR
ENST00000702167.2	ENSG00000223960.10	CHROMR
ENST00000702484.2	ENSG00000223960.10	CHROMR
ENST00000702755.1	ENSG00000223960.10	CHROMR
ENST00000702767.2	ENSG00000223960.10	CHROMR
ENST00000723111.1	ENSG00000223960.10	CHROMR
ENST00000723112.1	ENSG00000223960.10	CHROMR
ENST00000723113.1	ENSG00000223960.10	CHROMR
ENST00000723114.1	ENSG00000223960.10	CHROMR
ENST00000723115.1	ENSG00000223960.10	CHROMR
ENST00000723116.1	ENSG00000223960.10	CHROMR
ENST00000723117.1	ENSG00000223960.10	CHROMR
ENST00000723118.1	ENSG00000223960.10	CHROMR
ENST00000723119.1	ENSG00000223960.10	CHROMR
ENST00000723120.1	ENSG00000223960.10	CHROMR
ENST00000723121.1	ENSG00000223960.10	CHROMR
ENST00000723122.1	ENSG00000223960.10	CHROMR
ENST00000723123.1	ENSG00000223960.10	CHROMR
ENST00000723125.1	ENSG00000223960.10	CHROMR
ENST00000723129.1	ENSG00000223960.10	CHROMR
ENST00000723132.1	ENSG00000223960.10	CHROMR
ENST00000723133.1	ENSG00000223960.10	CHROMR
ENST00000723134.1	ENSG00000223960.10	CHROMR
ENST00000723135.1	ENSG00000223960.10	CHROMR
ENST00000723136.1	ENSG00000223960.10	CHROMR
ENST00000723137.1	ENSG00000223960.10	CHROMR
ENST00000723138.1	ENSG00000223960.10	CHROMR
ENST00000723139.1	ENSG00000223960.10	CHROMR
ENST00000723140.1	ENSG00000223960.10	CHROMR
ENST00000723141.1	ENSG00000223960.10	CHROMR
ENST00000723142.1	ENSG00000223960.10	CHROMR
ENST00000723143.1	ENSG00000223960.10	CHROMR
ENST00000723144.1	ENSG00000223960.10	CHROMR
ENST00000723145.1	ENSG00000223960.10	CHROMR
ENST00000723146.1	ENSG00000223960.10	CHROMR
ENST00000723147.1	ENSG00000223960.10	CHROMR
ENST00000723148.1	ENSG00000223960.10	CHROMR
ENST00000723149.1	ENSG00000223960.10	CHROMR
ENST00000502308.1	ENSG00000293019.1	CIBAR1P2
ENST00000500148.6	ENSG00000247572.10	CKMT2-AS1
ENST00000501927.2	ENSG00000247572.10	CKMT2-AS1
ENST00000502041.3	ENSG00000247572.10	CKMT2-AS1
ENST00000511495.1	ENSG00000247572.10	CKMT2-AS1
ENST00000656836.1	ENSG00000247572.10	CKMT2-AS1
ENST00000660242.1	ENSG00000247572.10	CKMT2-AS1
ENST00000663674.1	ENSG00000247572.10	CKMT2-AS1
ENST00000665093.1	ENSG00000247572.10	CKMT2-AS1
ENST00000669977.1	ENSG00000247572.10	CKMT2-AS1
ENST00000670957.1	ENSG00000247572.10	CKMT2-AS1
ENST00000690798.1	ENSG00000247572.10	CKMT2-AS1
ENST00000793747.1	ENSG00000247572.10	CKMT2-AS1
ENST00000793748.1	ENSG00000247572.10	CKMT2-AS1
ENST00000284054.7	ENSG00000291014.1	CLCA3P
ENST00000466454.1	ENSG00000291014.1	CLCA3P
ENST00000502999.2	ENSG00000248839.2	CLDND1-AS1
ENST00000373226.2	ENSG00000232335.1	CLSPN-AS1
ENST00000786196.1	ENSG00000302368.1	CLSPN-DT
ENST00000786197.1	ENSG00000302368.1	CLSPN-DT
ENST00000786198.1	ENSG00000302368.1	CLSPN-DT
ENST00000624973.2	ENSG00000279220.5	CMKLR2-AS
ENST00000636716.1	ENSG00000283643.4	CMKLR2-AS
ENST00000644292.1	ENSG00000279220.5	CMKLR2-AS
ENST00000646689.1	ENSG00000283643.4	CMKLR2-AS
ENST00000648653.1	ENSG00000279220.5	CMKLR2-AS
ENST00000648901.1	ENSG00000283643.4	CMKLR2-AS
ENST00000771999.1	ENSG00000279220.5	CMKLR2-AS
ENST00000438509.3	ENSG00000235501.10	CNN3-DT
ENST00000456582.2	ENSG00000235501.10	CNN3-DT
ENST00000657603.2	ENSG00000235501.10	CNN3-DT
ENST00000659935.2	ENSG00000235501.10	CNN3-DT
ENST00000659966.2	ENSG00000235501.10	CNN3-DT
ENST00000664573.1	ENSG00000235501.10	CNN3-DT
ENST00000664672.1	ENSG00000235501.10	CNN3-DT
ENST00000666627.2	ENSG00000235501.10	CNN3-DT
ENST00000687058.3	ENSG00000235501.10	CNN3-DT
ENST00000715651.1	ENSG00000235501.10	CNN3-DT
ENST00000715652.1	ENSG00000235501.10	CNN3-DT
ENST00000736279.1	ENSG00000235501.10	CNN3-DT
ENST00000736281.1	ENSG00000235501.10	CNN3-DT
ENST00000736282.1	ENSG00000235501.10	CNN3-DT
ENST00000736286.1	ENSG00000235501.10	CNN3-DT
ENST00000736292.1	ENSG00000235501.10	CNN3-DT
ENST00000736294.1	ENSG00000235501.10	CNN3-DT
ENST00000736295.1	ENSG00000235501.10	CNN3-DT
ENST00000736296.1	ENSG00000235501.10	CNN3-DT
ENST00000736297.1	ENSG00000235501.10	CNN3-DT
ENST00000736298.1	ENSG00000235501.10	CNN3-DT
ENST00000736299.1	ENSG00000235501.10	CNN3-DT
ENST00000736300.1	ENSG00000235501.10	CNN3-DT
ENST00000736301.1	ENSG00000235501.10	CNN3-DT
ENST00000736311.1	ENSG00000235501.10	CNN3-DT
ENST00000500526.1	ENSG00000246774.1	COL25A1-DT
ENST00000456125.3	ENSG00000236021.5	COP1-DT
ENST00000654248.1	ENSG00000236021.5	COP1-DT
ENST00000660913.1	ENSG00000236021.5	COP1-DT
ENST00000691174.3	ENSG00000236021.5	COP1-DT
ENST00000691278.1	ENSG00000236021.5	COP1-DT
ENST00000701212.1	ENSG00000236021.5	COP1-DT
ENST00000832865.1	ENSG00000236021.5	COP1-DT
ENST00000832866.1	ENSG00000236021.5	COP1-DT
ENST00000832867.1	ENSG00000236021.5	COP1-DT
ENST00000832868.1	ENSG00000236021.5	COP1-DT
ENST00000832869.1	ENSG00000236021.5	COP1-DT
ENST00000832870.1	ENSG00000236021.5	COP1-DT
ENST00000832871.1	ENSG00000236021.5	COP1-DT
ENST00000832872.1	ENSG00000236021.5	COP1-DT
ENST00000832873.1	ENSG00000236021.5	COP1-DT
ENST00000832875.1	ENSG00000236021.5	COP1-DT
ENST00000381790.3	ENSG00000248932.9	COPB2-DT
ENST00000655667.1	ENSG00000248932.9	COPB2-DT
ENST00000658348.1	ENSG00000248932.9	COPB2-DT
ENST00000660194.1	ENSG00000248932.9	COPB2-DT
ENST00000662234.1	ENSG00000248932.9	COPB2-DT
ENST00000664086.1	ENSG00000248932.9	COPB2-DT
ENST00000664165.2	ENSG00000248932.9	COPB2-DT
ENST00000670558.1	ENSG00000248932.9	COPB2-DT
ENST00000686351.2	ENSG00000248932.9	COPB2-DT
ENST00000731086.1	ENSG00000248932.9	COPB2-DT
ENST00000731087.1	ENSG00000248932.9	COPB2-DT
ENST00000731088.1	ENSG00000248932.9	COPB2-DT
ENST00000731089.1	ENSG00000248932.9	COPB2-DT
ENST00000731090.1	ENSG00000248932.9	COPB2-DT
ENST00000731091.1	ENSG00000248932.9	COPB2-DT
ENST00000628368.1	ENSG00000280837.1	CPS1-IT1
ENST00000414868.1	ENSG00000231163.7	CSMD2-AS1
ENST00000432447.6	ENSG00000231163.7	CSMD2-AS1
ENST00000434181.7	ENSG00000231163.7	CSMD2-AS1
ENST00000438719.2	ENSG00000231163.7	CSMD2-AS1
ENST00000653656.1	ENSG00000231163.7	CSMD2-AS1
ENST00000653768.1	ENSG00000231163.7	CSMD2-AS1
ENST00000654712.1	ENSG00000231163.7	CSMD2-AS1
ENST00000659019.1	ENSG00000231163.7	CSMD2-AS1
ENST00000659870.1	ENSG00000231163.7	CSMD2-AS1
ENST00000660205.1	ENSG00000231163.7	CSMD2-AS1
ENST00000661122.1	ENSG00000231163.7	CSMD2-AS1
ENST00000661540.1	ENSG00000231163.7	CSMD2-AS1
ENST00000662460.1	ENSG00000231163.7	CSMD2-AS1
ENST00000663192.1	ENSG00000231163.7	CSMD2-AS1
ENST00000663471.1	ENSG00000231163.7	CSMD2-AS1
ENST00000664189.2	ENSG00000231163.7	CSMD2-AS1
ENST00000665318.1	ENSG00000231163.7	CSMD2-AS1
ENST00000667628.2	ENSG00000231163.7	CSMD2-AS1
ENST00000668264.2	ENSG00000231163.7	CSMD2-AS1
ENST00000802551.1	ENSG00000231163.7	CSMD2-AS1
ENST00000802552.1	ENSG00000231163.7	CSMD2-AS1
ENST00000802553.1	ENSG00000231163.7	CSMD2-AS1
ENST00000802554.1	ENSG00000231163.7	CSMD2-AS1
ENST00000802555.1	ENSG00000231163.7	CSMD2-AS1
ENST00000441932.1	ENSG00000224536.3	CSRP1-AS1
ENST00000454651.2	ENSG00000224536.3	CSRP1-AS1
ENST00000648727.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846697.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846698.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846699.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846700.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846768.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846769.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846770.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846771.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846772.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846773.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846774.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846775.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846776.1	ENSG00000224536.3	CSRP1-AS1
ENST00000846777.1	ENSG00000224536.3	CSRP1-AS1
ENST00000424010.2	ENSG00000291155.2	CT75
ENST00000429475.6	ENSG00000291155.2	CT75
ENST00000439237.2	ENSG00000291155.2	CT75
ENST00000446532.2	ENSG00000291155.2	CT75
ENST00000555502.7	ENSG00000291155.2	CT75
ENST00000589724.2	ENSG00000291155.2	CT75
ENST00000590427.1	ENSG00000291155.2	CT75
ENST00000691960.2	ENSG00000291155.2	CT75
ENST00000759489.1	ENSG00000291155.2	CT75
ENST00000759490.1	ENSG00000291155.2	CT75
ENST00000759491.1	ENSG00000291155.2	CT75
ENST00000759492.1	ENSG00000291155.2	CT75
ENST00000759493.1	ENSG00000291155.2	CT75
ENST00000759494.1	ENSG00000291155.2	CT75
ENST00000759495.1	ENSG00000291155.2	CT75
ENST00000759496.1	ENSG00000291155.2	CT75
ENST00000759497.1	ENSG00000291155.2	CT75
ENST00000759498.1	ENSG00000291155.2	CT75
ENST00000759499.1	ENSG00000291155.2	CT75
ENST00000759500.1	ENSG00000291155.2	CT75
ENST00000759501.1	ENSG00000291155.2	CT75
ENST00000759502.1	ENSG00000291155.2	CT75
ENST00000759504.1	ENSG00000291155.2	CT75
ENST00000759505.1	ENSG00000291155.2	CT75
ENST00000759507.1	ENSG00000291155.2	CT75
ENST00000759508.1	ENSG00000291155.2	CT75
ENST00000759509.1	ENSG00000291155.2	CT75
ENST00000454104.1	ENSG00000223989.1	CTNNBIP1-AS1
ENST00000500179.1	ENSG00000245384.3	CXXC4-AS1
ENST00000508358.2	ENSG00000245384.3	CXXC4-AS1
ENST00000655215.1	ENSG00000245384.3	CXXC4-AS1
ENST00000664466.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723209.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723210.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723211.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723212.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723214.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723216.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723217.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723219.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723508.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723509.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723510.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723511.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723512.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723514.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723515.1	ENSG00000245384.3	CXXC4-AS1
ENST00000723516.1	ENSG00000245384.3	CXXC4-AS1
ENST00000413828.3	ENSG00000232973.15	CYP1B1-AS1
ENST00000427168.6	ENSG00000232973.15	CYP1B1-AS1
ENST00000589303.6	ENSG00000232973.15	CYP1B1-AS1
ENST00000593090.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000603809.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000606100.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000606849.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000609128.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000610024.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000610172.6	ENSG00000232973.15	CYP1B1-AS1
ENST00000612373.5	ENSG00000232973.15	CYP1B1-AS1
ENST00000625348.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000626166.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000626718.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000627172.3	ENSG00000232973.15	CYP1B1-AS1
ENST00000627992.4	ENSG00000232973.15	CYP1B1-AS1
ENST00000628135.3	ENSG00000232973.15	CYP1B1-AS1
ENST00000628232.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000628580.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000629719.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000630623.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000630658.2	ENSG00000232973.15	CYP1B1-AS1
ENST00000653077.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000653994.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000660098.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000767223.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000767247.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000767250.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000767253.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000767254.1	ENSG00000232973.15	CYP1B1-AS1
ENST00000397485.6	ENSG00000282944.2	CYP4F30P
ENST00000438109.5	ENSG00000282944.2	CYP4F30P
ENST00000331944.10	ENSG00000222041.13	CYTOR
ENST00000409054.2	ENSG00000222041.13	CYTOR
ENST00000409898.2	ENSG00000222041.13	CYTOR
ENST00000413202.1	ENSG00000222041.13	CYTOR
ENST00000414030.6	ENSG00000222041.13	CYTOR
ENST00000414584.1	ENSG00000222041.13	CYTOR
ENST00000419680.6	ENSG00000222041.13	CYTOR
ENST00000423846.5	ENSG00000222041.13	CYTOR
ENST00000437561.2	ENSG00000222041.13	CYTOR
ENST00000455131.5	ENSG00000222041.13	CYTOR
ENST00000603948.5	ENSG00000222041.13	CYTOR
ENST00000612724.1	ENSG00000222041.13	CYTOR
ENST00000629257.1	ENSG00000222041.13	CYTOR
ENST00000642293.1	ENSG00000222041.13	CYTOR
ENST00000642451.1	ENSG00000222041.13	CYTOR
ENST00000642796.1	ENSG00000222041.13	CYTOR
ENST00000643321.1	ENSG00000222041.13	CYTOR
ENST00000643509.1	ENSG00000222041.13	CYTOR
ENST00000643589.1	ENSG00000222041.13	CYTOR
ENST00000644040.1	ENSG00000222041.13	CYTOR
ENST00000644125.1	ENSG00000222041.13	CYTOR
ENST00000644478.1	ENSG00000222041.13	CYTOR
ENST00000644577.1	ENSG00000222041.13	CYTOR
ENST00000644938.1	ENSG00000222041.13	CYTOR
ENST00000645138.1	ENSG00000222041.13	CYTOR
