transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	genome_count
ENST00000772749.1	ENSG00000300565.1	ENST00000772749	ENSG00000300565	11	11
ENST00000797399.1	ENSG00000303830.1	ENST00000797399	ENSG00000303830	11	11
ENST00000797405.1	ENSG00000303830.1	ENST00000797405	ENSG00000303830	11	11
ENST00000797403.1	ENSG00000303830.1	ENST00000797403	ENSG00000303830	11	11
ENST00000797400.1	ENSG00000303830.1	ENST00000797400	ENSG00000303830	11	11
ENST00000797398.1	ENSG00000303830.1	ENST00000797398	ENSG00000303830	11	11
ENST00000797406.1	ENSG00000303830.1	ENST00000797406	ENSG00000303830	11	11
ENST00000797404.1	ENSG00000303830.1	ENST00000797404	ENSG00000303830	11	11
ENST00000797401.1	ENSG00000303830.1	ENST00000797401	ENSG00000303830	11	11
ENST00000797402.1	ENSG00000303830.1	ENST00000797402	ENSG00000303830	11	11
ENST00000797407.1	ENSG00000303830.1	ENST00000797407	ENSG00000303830	11	11
ENST00000658045.1	ENSG00000287586.1	ENST00000658045	ENSG00000287586	11	11
ENST00000661891.1	ENSG00000287586.1	ENST00000661891	ENSG00000287586	11	11
ENST00000837673.1	ENSG00000284739.2	ENST00000837673	ENSG00000284739	11	11
ENST00000837674.1	ENSG00000284739.2	ENST00000837674	ENSG00000284739	11	11
ENST00000641254.1	ENSG00000284739.2	ENST00000641254	ENSG00000284739	11	11
ENST00000641403.1	ENSG00000284674.1	LINC02781-201	LINC02781	11	11
ENST00000838601.1	ENSG00000309102.1	ENST00000838601	ENSG00000309102	11	11
ENST00000741292.1	ENSG00000296716.1	ENST00000741292	ENSG00000296716	11	11
ENST00000785386.1	ENSG00000302269.1	ENST00000785386	ENSG00000302269	11	11
ENST00000819942.1	ENSG00000306645.1	ENST00000819942	ENSG00000306645	11	11
ENST00000641871.1	ENSG00000284616.1	ENST00000641871	ENSG00000284616	11	11
ENST00000786863.1	ENSG00000302445.1	ENST00000786863	ENSG00000302445	11	11
ENST00000786913.1	ENSG00000302452.1	ENST00000786913	ENSG00000302452	11	11
ENST00000732267.1	ENSG00000295735.1	ENST00000732267	ENSG00000295735	11	11
ENST00000641426.1	ENSG00000284692.3	ENST00000641426	ENSG00000284692	11	11
ENST00000641860.1	ENSG00000284692.3	ENST00000641860	ENSG00000284692	11	11
ENST00000649109.1	ENSG00000284692.3	ENST00000649109	ENSG00000284692	11	11
ENST00000831856.1	ENSG00000284692.3	ENST00000831856	ENSG00000284692	11	11
ENST00000564261.1	ENSG00000260972.1	ENST00000564261	ENSG00000260972	11	11
ENST00000762612.1	ENSG00000299325.1	ENST00000762612	ENSG00000299325	11	11
ENST00000727917.1	ENSG00000289893.2	ENST00000727917	ENSG00000289893	11	11
ENST00000727916.1	ENSG00000289893.2	ENST00000727916	ENSG00000289893	11	11
ENST00000727915.1	ENSG00000289893.2	ENST00000727915	ENSG00000289893	11	11
ENST00000727751.1	ENSG00000289893.2	ENST00000727751	ENSG00000289893	11	11
ENST00000727750.1	ENSG00000289893.2	ENST00000727750	ENSG00000289893	11	11
ENST00000728083.1	ENSG00000295108.1	ENST00000728083	ENSG00000295108	11	11
ENST00000728172.1	ENSG00000295122.1	ENST00000728172	ENSG00000295122	11	11
ENST00000728173.1	ENSG00000295122.1	ENST00000728173	ENSG00000295122	11	11
ENST00000701409.1	ENSG00000289893.2	ENST00000701409	ENSG00000289893	11	11
ENST00000727753.1	ENSG00000289893.2	ENST00000727753	ENSG00000289893	11	11
ENST00000727752.1	ENSG00000289893.2	ENST00000727752	ENSG00000289893	11	11
ENST00000727756.1	ENSG00000289893.2	ENST00000727756	ENSG00000289893	11	11
ENST00000753707.1	ENSG00000298180.1	ENST00000753707	ENSG00000298180	11	11
ENST00000764466.1	ENSG00000299539.1	ENST00000764466	ENSG00000299539	11	11
ENST00000455744.2	ENSG00000226944.2	RNF207-AS1-201	RNF207-AS1	11	11
ENST00000722469.1	ENSG00000226944.2	RNF207-AS1-202	RNF207-AS1	11	11
ENST00000650463.1	ENSG00000225077.4	ICMT-DT-203	ICMT-DT	11	11
ENST00000796165.1	ENSG00000225077.4	ICMT-DT-204	ICMT-DT	11	11
ENST00000796167.1	ENSG00000225077.4	ICMT-DT-206	ICMT-DT	11	11
ENST00000796166.1	ENSG00000225077.4	ICMT-DT-205	ICMT-DT	11	11
ENST00000796168.1	ENSG00000225077.4	ICMT-DT-207	ICMT-DT	11	11
ENST00000796172.1	ENSG00000225077.4	ICMT-DT-211	ICMT-DT	11	11
ENST00000796173.1	ENSG00000225077.4	ICMT-DT-212	ICMT-DT	11	11
ENST00000441724.1	ENSG00000225077.4	ICMT-DT-202	ICMT-DT	11	11
ENST00000429480.3	ENSG00000225077.4	ICMT-DT-201	ICMT-DT	11	11
ENST00000607670.1	ENSG00000271746.1	ENST00000607670	ENSG00000271746	11	11
ENST00000750764.1	ENSG00000297749.1	ENST00000750764	ENSG00000297749	11	11
ENST00000761774.1	ENSG00000299237.1	ENST00000761774	ENSG00000299237	11	11
ENST00000761962.1	ENSG00000299253.1	ENST00000761962	ENSG00000299253	11	11
ENST00000729011.1	ENSG00000295286.1	ENST00000729011	ENSG00000295286	11	11
ENST00000806413.1	ENSG00000304810.1	ENST00000806413	ENSG00000304810	11	11
ENST00000826301.1	ENSG00000228750.8	LINC01672-207	LINC01672	11	11
ENST00000414210.6	ENSG00000228750.8	LINC01672-201	LINC01672	11	11
ENST00000421469.4	ENSG00000228750.8	LINC01672-202	LINC01672	11	11
ENST00000432429.5	ENSG00000228750.8	LINC01672-203	LINC01672	11	11
ENST00000635029.1	ENSG00000228750.8	LINC01672-204	LINC01672	11	11
ENST00000826302.1	ENSG00000228750.8	LINC01672-208	LINC01672	11	11
ENST00000635092.2	ENSG00000228750.8	LINC01672-205	LINC01672	11	11
ENST00000654537.1	ENSG00000228750.8	LINC01672-206	LINC01672	11	11
ENST00000783081.1	ENSG00000237436.2	CAMTA1-DT-203	CAMTA1-DT	11	11
ENST00000783080.1	ENSG00000237436.2	CAMTA1-DT-202	CAMTA1-DT	11	11
ENST00000456701.1	ENSG00000237365.1	CAMTA1-AS3-201	CAMTA1-AS3	11	11
ENST00000849843.1	ENSG00000310450.1	ENST00000849843	ENSG00000310450	11	11
ENST00000849779.1	ENSG00000237402.2	CAMTA1-IT1-202	CAMTA1-IT1	11	11
ENST00000849780.1	ENSG00000237402.2	CAMTA1-IT1-203	CAMTA1-IT1	11	11
ENST00000849781.1	ENSG00000237402.2	CAMTA1-IT1-204	CAMTA1-IT1	11	11
ENST00000427317.1	ENSG00000237402.2	CAMTA1-IT1-201	CAMTA1-IT1	11	11
ENST00000751307.1	ENSG00000237728.3	CAMTA1-AS2-203	CAMTA1-AS2	11	11
ENST00000618051.2	ENSG00000237728.3	CAMTA1-AS2-202	CAMTA1-AS2	11	11
ENST00000411708.2	ENSG00000237728.3	CAMTA1-AS2-201	CAMTA1-AS2	11	11
ENST00000751308.1	ENSG00000237728.3	CAMTA1-AS2-204	CAMTA1-AS2	11	11
ENST00000722702.1	ENSG00000294314.1	ENST00000722702	ENSG00000294314	11	11
ENST00000837339.1	ENSG00000225126.2	CAMTA1-AS1-202	CAMTA1-AS1	11	11
ENST00000837340.1	ENSG00000225126.2	CAMTA1-AS1-203	CAMTA1-AS1	11	11
ENST00000837343.1	ENSG00000225126.2	CAMTA1-AS1-206	CAMTA1-AS1	11	11
ENST00000837344.1	ENSG00000225126.2	CAMTA1-AS1-207	CAMTA1-AS1	11	11
ENST00000440032.2	ENSG00000225126.2	CAMTA1-AS1-201	CAMTA1-AS1	11	11
ENST00000837342.1	ENSG00000225126.2	CAMTA1-AS1-205	CAMTA1-AS1	11	11
ENST00000837341.1	ENSG00000225126.2	CAMTA1-AS1-204	CAMTA1-AS1	11	11
ENST00000759561.1	ENSG00000298973.1	ENST00000759561	ENSG00000298973	11	11
ENST00000821780.1	ENSG00000306883.1	ENST00000821780	ENSG00000306883	11	11
ENST00000789005.1	ENSG00000302704.1	ENST00000789005	ENSG00000302704	11	11
ENST00000602640.1	ENSG00000270171.1	ENST00000602640	ENSG00000270171	11	11
ENST00000602973.1	ENSG00000270035.1	ENST00000602973	ENSG00000270035	11	11
ENST00000602916.2	ENSG00000269978.2	ENST00000602916	ENSG00000269978	11	11
ENST00000772896.1	ENSG00000300603.1	ENST00000772896	ENSG00000300603	11	11
ENST00000772897.1	ENSG00000300603.1	ENST00000772897	ENSG00000300603	11	11
ENST00000602406.1	ENSG00000269925.1	ENST00000602406	ENSG00000269925	11	11
ENST00000789962.1	ENSG00000236266.2	ENST00000789962	ENSG00000236266	11	11
ENST00000451646.1	ENSG00000236266.2	ENST00000451646	ENSG00000236266	11	11
ENST00000759764.1	ENSG00000299004.1	ENST00000759764	ENSG00000299004	11	11
ENST00000641354.1	ENSG00000284747.1	ENST00000641354	ENSG00000284747	11	11
ENST00000777653.1	ENSG00000238290.2	ERRFI1-DT-204	ERRFI1-DT	11	11
ENST00000777657.1	ENSG00000238290.2	ERRFI1-DT-208	ERRFI1-DT	11	11
ENST00000777659.1	ENSG00000238290.2	ERRFI1-DT-210	ERRFI1-DT	11	11
ENST00000777668.1	ENSG00000238290.2	ERRFI1-DT-219	ERRFI1-DT	11	11
ENST00000777651.1	ENSG00000238290.2	ERRFI1-DT-202	ERRFI1-DT	11	11
ENST00000777660.1	ENSG00000238290.2	ERRFI1-DT-211	ERRFI1-DT	11	11
ENST00000777652.1	ENSG00000238290.2	ERRFI1-DT-203	ERRFI1-DT	11	11
ENST00000777662.1	ENSG00000238290.2	ERRFI1-DT-213	ERRFI1-DT	11	11
ENST00000777661.1	ENSG00000238290.2	ERRFI1-DT-212	ERRFI1-DT	11	11
ENST00000777658.1	ENSG00000238290.2	ERRFI1-DT-209	ERRFI1-DT	11	11
ENST00000777663.1	ENSG00000238290.2	ERRFI1-DT-214	ERRFI1-DT	11	11
ENST00000777664.1	ENSG00000238290.2	ERRFI1-DT-215	ERRFI1-DT	11	11
ENST00000777665.1	ENSG00000238290.2	ERRFI1-DT-216	ERRFI1-DT	11	11
ENST00000777666.1	ENSG00000238290.2	ERRFI1-DT-217	ERRFI1-DT	11	11
ENST00000777667.1	ENSG00000238290.2	ERRFI1-DT-218	ERRFI1-DT	11	11
ENST00000778016.1	ENSG00000301325.1	ENST00000778016	ENSG00000301325	11	11
ENST00000778015.1	ENSG00000301325.1	ENST00000778015	ENSG00000301325	11	11
ENST00000778013.1	ENSG00000301325.1	ENST00000778013	ENSG00000301325	11	11
ENST00000778014.1	ENSG00000301325.1	ENST00000778014	ENSG00000301325	11	11
ENST00000777669.1	ENSG00000238290.2	ERRFI1-DT-220	ERRFI1-DT	11	11
ENST00000777670.1	ENSG00000238290.2	ERRFI1-DT-221	ERRFI1-DT	11	11
ENST00000777671.1	ENSG00000238290.2	ERRFI1-DT-222	ERRFI1-DT	11	11
ENST00000777672.1	ENSG00000238290.2	ERRFI1-DT-223	ERRFI1-DT	11	11
ENST00000777673.1	ENSG00000238290.2	ERRFI1-DT-224	ERRFI1-DT	11	11
ENST00000777791.1	ENSG00000227634.4	LINC01714-206	LINC01714	11	11
ENST00000777794.1	ENSG00000227634.4	LINC01714-209	LINC01714	11	11
ENST00000777798.1	ENSG00000227634.4	LINC01714-213	LINC01714	11	11
ENST00000777792.1	ENSG00000227634.4	LINC01714-207	LINC01714	11	11
ENST00000777793.1	ENSG00000227634.4	LINC01714-208	LINC01714	11	11
ENST00000777799.1	ENSG00000227634.4	LINC01714-214	LINC01714	11	11
ENST00000777796.1	ENSG00000227634.4	LINC01714-211	LINC01714	11	11
ENST00000777797.1	ENSG00000227634.4	LINC01714-212	LINC01714	11	11
ENST00000684850.2	ENSG00000227634.4	LINC01714-204	LINC01714	11	11
ENST00000778537.1	ENSG00000227634.4	LINC01714-242	LINC01714	11	11
ENST00000778536.1	ENSG00000227634.4	LINC01714-241	LINC01714	11	11
ENST00000777800.1	ENSG00000227634.4	LINC01714-215	LINC01714	11	11
ENST00000778347.1	ENSG00000301344.1	ENST00000778347	ENSG00000301344	11	11
ENST00000778346.1	ENSG00000301344.1	ENST00000778346	ENSG00000301344	11	11
ENST00000777814.1	ENSG00000227634.4	LINC01714-229	LINC01714	11	11
ENST00000777801.1	ENSG00000227634.4	LINC01714-216	LINC01714	11	11
ENST00000777802.1	ENSG00000227634.4	LINC01714-217	LINC01714	11	11
ENST00000777803.1	ENSG00000227634.4	LINC01714-218	LINC01714	11	11
ENST00000777824.1	ENSG00000227634.4	LINC01714-239	LINC01714	11	11
ENST00000777825.1	ENSG00000227634.4	LINC01714-240	LINC01714	11	11
ENST00000777816.1	ENSG00000227634.4	LINC01714-231	LINC01714	11	11
ENST00000777817.1	ENSG00000227634.4	LINC01714-232	LINC01714	11	11
ENST00000777804.1	ENSG00000227634.4	LINC01714-219	LINC01714	11	11
ENST00000777805.1	ENSG00000227634.4	LINC01714-220	LINC01714	11	11
ENST00000777821.1	ENSG00000227634.4	LINC01714-236	LINC01714	11	11
ENST00000670361.1	ENSG00000227634.4	LINC01714-203	LINC01714	11	11
ENST00000777806.1	ENSG00000227634.4	LINC01714-221	LINC01714	11	11
ENST00000635451.2	ENSG00000227634.4	LINC01714-202	LINC01714	11	11
ENST00000777807.1	ENSG00000227634.4	LINC01714-222	LINC01714	11	11
ENST00000777820.1	ENSG00000227634.4	LINC01714-235	LINC01714	11	11
ENST00000777822.1	ENSG00000227634.4	LINC01714-237	LINC01714	11	11
ENST00000777809.1	ENSG00000227634.4	LINC01714-224	LINC01714	11	11
ENST00000452982.2	ENSG00000227634.4	LINC01714-201	LINC01714	11	11
ENST00000777808.1	ENSG00000227634.4	LINC01714-223	LINC01714	11	11
ENST00000777810.1	ENSG00000227634.4	LINC01714-225	LINC01714	11	11
ENST00000777811.1	ENSG00000227634.4	LINC01714-226	LINC01714	11	11
ENST00000777823.1	ENSG00000227634.4	LINC01714-238	LINC01714	11	11
ENST00000777818.1	ENSG00000227634.4	LINC01714-233	LINC01714	11	11
ENST00000777812.1	ENSG00000227634.4	LINC01714-227	LINC01714	11	11
ENST00000777813.1	ENSG00000227634.4	LINC01714-228	LINC01714	11	11
ENST00000777815.1	ENSG00000227634.4	LINC01714-230	LINC01714	11	11
ENST00000777819.1	ENSG00000227634.4	LINC01714-234	LINC01714	11	11
ENST00000424689.1	ENSG00000233645.1	ENST00000424689	ENSG00000233645	11	11
ENST00000775652.1	ENSG00000301025.1	ENST00000775652	ENSG00000301025	11	11
ENST00000775483.1	ENSG00000301006.1	ENST00000775483	ENSG00000301006	11	11
ENST00000775477.1	ENSG00000301006.1	ENST00000775477	ENSG00000301006	11	11
ENST00000775480.1	ENSG00000301006.1	ENST00000775480	ENSG00000301006	11	11
ENST00000775481.1	ENSG00000301006.1	ENST00000775481	ENSG00000301006	11	11
ENST00000775482.1	ENSG00000301006.1	ENST00000775482	ENSG00000301006	11	11
ENST00000449895.5	ENSG00000232912.6	RERE-AS1-202	RERE-AS1	11	11
ENST00000653698.1	ENSG00000232912.6	RERE-AS1-203	RERE-AS1	11	11
ENST00000444276.1	ENSG00000232912.6	RERE-AS1-201	RERE-AS1	11	11
ENST00000796433.1	ENSG00000303676.1	ENST00000796433	ENSG00000303676	11	11
ENST00000835134.1	ENSG00000230679.2	ENO1-AS1-202	ENO1-AS1	11	11
ENST00000442636.2	ENSG00000230679.2	ENO1-AS1-201	ENO1-AS1	11	11
ENST00000847255.1	ENSG00000310107.1	ENST00000847255	ENSG00000310107	11	11
ENST00000847410.1	ENSG00000310124.1	ENST00000847410	ENSG00000310124	11	11
ENST00000702996.1	ENSG00000290109.2	ENST00000702996	ENSG00000290109	11	11
ENST00000830816.1	ENSG00000290109.2	ENST00000830816	ENSG00000290109	11	11
ENST00000830815.1	ENSG00000290109.2	ENST00000830815	ENSG00000290109	11	11
ENST00000635687.1	ENSG00000228526.9	MIR34AHG-204	MIR34AHG	11	11
ENST00000701624.2	ENSG00000289914.2	ENST00000701624	ENSG00000289914	11	11
ENST00000782882.1	ENSG00000228526.9	MIR34AHG-209	MIR34AHG	11	11
ENST00000635405.2	ENSG00000228526.9	MIR34AHG-203	MIR34AHG	11	11
ENST00000783008.1	ENSG00000234546.6	LNCTAM34A-218	LNCTAM34A	11	11
ENST00000701773.2	ENSG00000228526.9	MIR34AHG-205	MIR34AHG	11	11
ENST00000437157.4	ENSG00000228526.9	MIR34AHG-201	MIR34AHG	11	11
ENST00000412639.5	ENSG00000234546.6	LNCTAM34A-201	LNCTAM34A	11	11
ENST00000665148.2	ENSG00000234546.6	LNCTAM34A-206	LNCTAM34A	11	11
ENST00000783009.1	ENSG00000234546.6	LNCTAM34A-219	LNCTAM34A	11	11
ENST00000664915.2	ENSG00000234546.6	LNCTAM34A-205	LNCTAM34A	11	11
ENST00000635271.2	ENSG00000234546.6	LNCTAM34A-203	LNCTAM34A	11	11
ENST00000782881.1	ENSG00000228526.9	MIR34AHG-208	MIR34AHG	11	11
ENST00000783010.1	ENSG00000234546.6	LNCTAM34A-220	LNCTAM34A	11	11
ENST00000783011.1	ENSG00000234546.6	LNCTAM34A-221	LNCTAM34A	11	11
ENST00000783012.1	ENSG00000234546.6	LNCTAM34A-222	LNCTAM34A	11	11
ENST00000783004.1	ENSG00000234546.6	LNCTAM34A-214	LNCTAM34A	11	11
ENST00000782883.1	ENSG00000228526.9	MIR34AHG-210	MIR34AHG	11	11
ENST00000783000.1	ENSG00000234546.6	LNCTAM34A-210	LNCTAM34A	11	11
ENST00000783013.1	ENSG00000234546.6	LNCTAM34A-223	LNCTAM34A	11	11
ENST00000657715.2	ENSG00000234546.6	LNCTAM34A-204	LNCTAM34A	11	11
ENST00000782998.1	ENSG00000234546.6	LNCTAM34A-208	LNCTAM34A	11	11
ENST00000783001.1	ENSG00000234546.6	LNCTAM34A-211	LNCTAM34A	11	11
ENST00000783014.1	ENSG00000234546.6	LNCTAM34A-224	LNCTAM34A	11	11
ENST00000782999.1	ENSG00000234546.6	LNCTAM34A-209	LNCTAM34A	11	11
ENST00000783015.1	ENSG00000234546.6	LNCTAM34A-225	LNCTAM34A	11	11
ENST00000782997.1	ENSG00000234546.6	LNCTAM34A-207	LNCTAM34A	11	11
ENST00000783016.1	ENSG00000234546.6	LNCTAM34A-226	LNCTAM34A	11	11
ENST00000783017.1	ENSG00000234546.6	LNCTAM34A-227	LNCTAM34A	11	11
ENST00000783002.1	ENSG00000234546.6	LNCTAM34A-212	LNCTAM34A	11	11
ENST00000783003.1	ENSG00000234546.6	LNCTAM34A-213	LNCTAM34A	11	11
ENST00000783018.1	ENSG00000234546.6	LNCTAM34A-228	LNCTAM34A	11	11
ENST00000783005.1	ENSG00000234546.6	LNCTAM34A-215	LNCTAM34A	11	11
ENST00000783006.1	ENSG00000234546.6	LNCTAM34A-216	LNCTAM34A	11	11
ENST00000634966.2	ENSG00000234546.6	LNCTAM34A-202	LNCTAM34A	11	11
ENST00000632503.1	ENSG00000228526.9	MIR34AHG-202	MIR34AHG	11	11
ENST00000783208.1	ENSG00000301983.1	ENST00000783208	ENSG00000301983	11	11
ENST00000783111.1	ENSG00000301968.1	ENST00000783111	ENSG00000301968	11	11
ENST00000783112.1	ENSG00000301968.1	ENST00000783112	ENSG00000301968	11	11
ENST00000783113.1	ENSG00000301968.1	ENST00000783113	ENSG00000301968	11	11
ENST00000783114.1	ENSG00000301968.1	ENST00000783114	ENSG00000301968	11	11
ENST00000782884.1	ENSG00000228526.9	MIR34AHG-211	MIR34AHG	11	11
ENST00000785043.1	ENSG00000302217.1	ENST00000785043	ENSG00000302217	11	11
ENST00000785044.1	ENSG00000302217.1	ENST00000785044	ENSG00000302217	11	11
ENST00000722150.1	ENSG00000294252.1	ENST00000722150	ENSG00000294252	11	11
ENST00000736035.1	ENSG00000296073.1	ENST00000736035	ENSG00000296073	11	11
ENST00000736036.1	ENSG00000296073.1	ENST00000736036	ENSG00000296073	11	11
ENST00000736034.1	ENSG00000296073.1	ENST00000736034	ENSG00000296073	11	11
ENST00000735987.1	ENSG00000296056.1	ENST00000735987	ENSG00000296056	11	11
ENST00000735988.1	ENSG00000296056.1	ENST00000735988	ENSG00000296056	11	11
ENST00000827163.1	ENSG00000307568.1	ENST00000827163	ENSG00000307568	11	11
ENST00000827164.1	ENSG00000307568.1	ENST00000827164	ENSG00000307568	11	11
ENST00000641006.1	ENSG00000284652.1	ENST00000641006	ENSG00000284652	11	11
ENST00000641325.1	ENSG00000284693.3	LINC02606-201	LINC02606	11	11
ENST00000775399.1	ENSG00000284693.3	LINC02606-219	LINC02606	11	11
ENST00000641940.1	ENSG00000284693.3	LINC02606-203	LINC02606	11	11
ENST00000641507.1	ENSG00000284693.3	LINC02606-202	LINC02606	11	11
ENST00000775400.1	ENSG00000284693.3	LINC02606-220	LINC02606	11	11
ENST00000775385.1	ENSG00000284693.3	LINC02606-205	LINC02606	11	11
ENST00000775386.1	ENSG00000284693.3	LINC02606-206	LINC02606	11	11
ENST00000775412.1	ENSG00000284693.3	LINC02606-227	LINC02606	11	11
ENST00000775408.1	ENSG00000284693.3	LINC02606-225	LINC02606	11	11
ENST00000685867.2	ENSG00000284693.3	LINC02606-204	LINC02606	11	11
ENST00000775405.1	ENSG00000284693.3	LINC02606-224	LINC02606	11	11
ENST00000775413.1	ENSG00000284693.3	LINC02606-228	LINC02606	11	11
ENST00000775411.1	ENSG00000284693.3	LINC02606-226	LINC02606	11	11
ENST00000775517.1	ENSG00000301013.1	ENST00000775517	ENSG00000301013	11	11
ENST00000775518.1	ENSG00000301013.1	ENST00000775518	ENSG00000301013	11	11
ENST00000775387.1	ENSG00000284693.3	LINC02606-207	LINC02606	11	11
ENST00000775388.1	ENSG00000284693.3	LINC02606-208	LINC02606	11	11
ENST00000775519.1	ENSG00000301013.1	ENST00000775519	ENSG00000301013	11	11
ENST00000775389.1	ENSG00000284693.3	LINC02606-209	LINC02606	11	11
ENST00000775669.1	ENSG00000301030.1	ENST00000775669	ENSG00000301030	11	11
ENST00000775394.1	ENSG00000284693.3	LINC02606-214	LINC02606	11	11
ENST00000775393.1	ENSG00000284693.3	LINC02606-213	LINC02606	11	11
ENST00000775390.1	ENSG00000284693.3	LINC02606-210	LINC02606	11	11
ENST00000775401.1	ENSG00000284693.3	LINC02606-221	LINC02606	11	11
ENST00000775392.1	ENSG00000284693.3	LINC02606-212	LINC02606	11	11
ENST00000775391.1	ENSG00000284693.3	LINC02606-211	LINC02606	11	11
ENST00000775404.1	ENSG00000284693.3	LINC02606-223	LINC02606	11	11
ENST00000775403.1	ENSG00000284693.3	LINC02606-222	LINC02606	11	11
ENST00000775396.1	ENSG00000284693.3	LINC02606-216	LINC02606	11	11
ENST00000775395.1	ENSG00000284693.3	LINC02606-215	LINC02606	11	11
ENST00000775397.1	ENSG00000284693.3	LINC02606-217	LINC02606	11	11
ENST00000821536.1	ENSG00000306844.1	ENST00000821536	ENSG00000306844	11	11
ENST00000822679.1	ENSG00000307011.1	ENST00000822679	ENSG00000307011	11	11
ENST00000377320.3	ENSG00000179840.5	PIK3CD-AS1-201	PIK3CD-AS1	11	11
ENST00000776029.1	ENSG00000301080.1	ENST00000776029	ENSG00000301080	11	11
ENST00000775831.1	ENSG00000231789.5	PIK3CD-AS2-203	PIK3CD-AS2	11	11
ENST00000775830.1	ENSG00000231789.5	PIK3CD-AS2-202	PIK3CD-AS2	11	11
ENST00000415330.5	ENSG00000231789.5	PIK3CD-AS2-201	PIK3CD-AS2	11	11
ENST00000639753.1	ENSG00000280113.2	ENST00000639753	ENSG00000280113	11	11
ENST00000623863.1	ENSG00000280113.2	ENST00000623863	ENSG00000280113	11	11
ENST00000454104.1	ENSG00000223989.1	CTNNBIP1-AS1-201	CTNNBIP1-AS1	11	11
ENST00000648956.1	ENSG00000285701.2	ENST00000648956	ENSG00000285701	11	11
ENST00000738599.1	ENSG00000285701.2	ENST00000738599	ENSG00000285701	11	11
ENST00000738456.1	ENSG00000228150.2	ENST00000738456	ENSG00000228150	11	11
ENST00000738451.1	ENSG00000228150.2	ENST00000738451	ENSG00000228150	11	11
ENST00000738449.1	ENSG00000228150.2	ENST00000738449	ENSG00000228150	11	11
ENST00000738457.1	ENSG00000228150.2	ENST00000738457	ENSG00000228150	11	11
ENST00000738450.1	ENSG00000228150.2	ENST00000738450	ENSG00000228150	11	11
ENST00000738453.1	ENSG00000228150.2	ENST00000738453	ENSG00000228150	11	11
ENST00000738454.1	ENSG00000228150.2	ENST00000738454	ENSG00000228150	11	11
ENST00000641117.1	ENSG00000284735.1	ENST00000641117	ENSG00000284735	11	11
ENST00000641062.1	ENSG00000284642.1	ENST00000641062	ENSG00000284642	11	11
ENST00000607572.1	ENSG00000271989.1	ENST00000607572	ENSG00000271989	11	11
ENST00000424487.1	ENSG00000203469.2	ENST00000424487	ENSG00000203469	11	11
ENST00000824750.1	ENSG00000307253.1	ENST00000824750	ENSG00000307253	11	11
ENST00000663738.1	ENSG00000287727.1	ENST00000663738	ENSG00000287727	11	11
ENST00000606802.1	ENSG00000272078.1	ENST00000606802	ENSG00000272078	11	11
ENST00000830438.1	ENSG00000308013.1	ENST00000830438	ENSG00000308013	11	11
ENST00000830207.1	ENSG00000307983.1	ENST00000830207	ENSG00000307983	11	11
ENST00000830206.1	ENSG00000307983.1	ENST00000830206	ENSG00000307983	11	11
ENST00000830354.1	ENSG00000307999.1	ENST00000830354	ENSG00000307999	11	11
ENST00000832853.1	ENSG00000308257.1	ENST00000832853	ENSG00000308257	11	11
ENST00000832854.1	ENSG00000308257.1	ENST00000832854	ENSG00000308257	11	11
ENST00000832855.1	ENSG00000308257.1	ENST00000832855	ENSG00000308257	11	11
ENST00000832856.1	ENSG00000308257.1	ENST00000832856	ENSG00000308257	11	11
ENST00000715290.1	ENSG00000230337.5	EXOSC10-AS1-205	EXOSC10-AS1	11	11
ENST00000715292.1	ENSG00000230337.5	EXOSC10-AS1-207	EXOSC10-AS1	11	11
ENST00000805051.1	ENSG00000230337.5	EXOSC10-AS1-210	EXOSC10-AS1	11	11
ENST00000715293.1	ENSG00000230337.5	EXOSC10-AS1-208	EXOSC10-AS1	11	11
ENST00000452378.1	ENSG00000230337.5	EXOSC10-AS1-203	EXOSC10-AS1	11	11
ENST00000447600.2	ENSG00000230337.5	EXOSC10-AS1-202	EXOSC10-AS1	11	11
ENST00000435388.4	ENSG00000230337.5	EXOSC10-AS1-201	EXOSC10-AS1	11	11
ENST00000715294.2	ENSG00000230337.5	EXOSC10-AS1-209	EXOSC10-AS1	11	11
ENST00000445982.5	ENSG00000225602.5	MTOR-AS1-202	MTOR-AS1	11	11
ENST00000420480.1	ENSG00000225602.5	MTOR-AS1-201	MTOR-AS1	11	11
ENST00000719691.1	ENSG00000284646.2	ENST00000719691	ENSG00000284646	11	11
ENST00000719685.1	ENSG00000284646.2	ENST00000719685	ENSG00000284646	11	11
ENST00000784692.1	ENSG00000302153.1	ENST00000784692	ENSG00000302153	11	11
ENST00000784694.1	ENSG00000302153.1	ENST00000784694	ENSG00000302153	11	11
ENST00000784695.1	ENSG00000302153.1	ENST00000784695	ENSG00000302153	11	11
ENST00000760480.1	ENSG00000299102.1	ENST00000760480	ENSG00000299102	11	11
