transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	strict_pass_count	basic_pass_count	genome_count	high_confident_all_genomes
ENST00000818105.1	ENSG00000177133.15	PRDM16-DT-225	PRDM16-DT	11	11	11	11	1
ENST00000818100.1	ENSG00000177133.15	PRDM16-DT-220	PRDM16-DT	11	11	11	11	1
ENST00000321399.8	ENSG00000177133.15	PRDM16-DT-202	PRDM16-DT	11	11	11	11	1
ENST00000818106.1	ENSG00000177133.15	PRDM16-DT-226	PRDM16-DT	11	11	11	11	1
ENST00000818104.1	ENSG00000177133.15	PRDM16-DT-224	PRDM16-DT	11	11	11	11	1
ENST00000818103.1	ENSG00000177133.15	PRDM16-DT-223	PRDM16-DT	11	11	11	11	1
ENST00000818098.1	ENSG00000177133.15	PRDM16-DT-218	PRDM16-DT	11	11	11	11	1
ENST00000687743.2	ENSG00000177133.15	PRDM16-DT-210	PRDM16-DT	11	11	11	11	1
ENST00000818093.1	ENSG00000177133.15	PRDM16-DT-213	PRDM16-DT	11	11	11	11	1
ENST00000606861.1	ENSG00000177133.15	PRDM16-DT-207	PRDM16-DT	11	11	11	11	1
ENST00000413472.6	ENSG00000177133.15	PRDM16-DT-203	PRDM16-DT	11	11	11	11	1
ENST00000818117.1	ENSG00000177133.15	PRDM16-DT-237	PRDM16-DT	11	11	11	11	1
ENST00000818116.1	ENSG00000177133.15	PRDM16-DT-236	PRDM16-DT	11	11	11	11	1
ENST00000818115.1	ENSG00000177133.15	PRDM16-DT-235	PRDM16-DT	11	11	11	11	1
ENST00000818111.1	ENSG00000177133.15	PRDM16-DT-231	PRDM16-DT	11	11	11	11	1
ENST00000818109.1	ENSG00000177133.15	PRDM16-DT-229	PRDM16-DT	11	11	11	11	1
ENST00000818110.1	ENSG00000177133.15	PRDM16-DT-230	PRDM16-DT	11	11	11	11	1
ENST00000818102.1	ENSG00000177133.15	PRDM16-DT-222	PRDM16-DT	11	11	11	11	1
ENST00000453118.5	ENSG00000177133.15	PRDM16-DT-206	PRDM16-DT	11	11	11	11	1
ENST00000818118.1	ENSG00000177133.15	PRDM16-DT-238	PRDM16-DT	11	11	11	11	1
ENST00000818101.1	ENSG00000177133.15	PRDM16-DT-221	PRDM16-DT	11	11	11	11	1
ENST00000818097.1	ENSG00000177133.15	PRDM16-DT-217	PRDM16-DT	11	11	11	11	1
ENST00000445317.1	ENSG00000177133.15	PRDM16-DT-205	PRDM16-DT	11	11	11	11	1
ENST00000818094.1	ENSG00000177133.15	PRDM16-DT-214	PRDM16-DT	11	11	11	11	1
ENST00000818095.1	ENSG00000177133.15	PRDM16-DT-215	PRDM16-DT	11	11	11	11	1
ENST00000667159.1	ENSG00000177133.15	PRDM16-DT-208	PRDM16-DT	11	11	11	11	1
ENST00000670730.1	ENSG00000177133.15	PRDM16-DT-209	PRDM16-DT	11	11	11	11	1
ENST00000818099.1	ENSG00000177133.15	PRDM16-DT-219	PRDM16-DT	11	11	11	11	1
ENST00000415573.1	ENSG00000177133.15	PRDM16-DT-204	PRDM16-DT	9	9	9	11	0
ENST00000818113.1	ENSG00000177133.15	PRDM16-DT-233	PRDM16-DT	11	11	11	11	1
ENST00000321336.2	ENSG00000177133.15	PRDM16-DT-201	PRDM16-DT	11	11	11	11	1
ENST00000818107.1	ENSG00000177133.15	PRDM16-DT-227	PRDM16-DT	11	11	11	11	1
ENST00000818112.1	ENSG00000177133.15	PRDM16-DT-232	PRDM16-DT	11	11	11	11	1
ENST00000818114.1	ENSG00000177133.15	PRDM16-DT-234	PRDM16-DT	11	11	11	11	1
ENST00000818108.1	ENSG00000177133.15	PRDM16-DT-228	PRDM16-DT	11	11	11	11	1
ENST00000818120.1	ENSG00000177133.15	PRDM16-DT-240	PRDM16-DT	11	11	11	11	1
ENST00000702683.2	ENSG00000177133.15	PRDM16-DT-211	PRDM16-DT	11	11	11	11	1
ENST00000818119.1	ENSG00000177133.15	PRDM16-DT-239	PRDM16-DT	10	11	11	11	0
ENST00000440516.1	ENSG00000226286.1	ENST00000440516	ENSG00000226286	11	11	11	11	1
ENST00000818385.1	ENSG00000306427.1	ENST00000818385	ENSG00000306427	11	11	11	11	1
ENST00000818384.1	ENSG00000306427.1	ENST00000818384	ENSG00000306427	11	11	11	11	1
ENST00000624175.1	ENSG00000279839.1	ENST00000624175	ENSG00000279839	11	11	11	11	1
ENST00000818534.1	ENSG00000306439.1	ENST00000818534	ENSG00000306439	11	11	11	11	1
ENST00000607061.1	ENSG00000272235.1	ENST00000607061	ENSG00000272235	11	11	11	11	1
ENST00000818621.1	ENSG00000287828.2	ENST00000818621	ENSG00000287828	11	11	11	11	1
ENST00000818620.1	ENSG00000287828.2	ENST00000818620	ENSG00000287828	11	11	11	11	1
ENST00000818619.1	ENSG00000287828.2	ENST00000818619	ENSG00000287828	11	11	11	11	1
ENST00000669140.1	ENSG00000287828.2	ENST00000669140	ENSG00000287828	11	11	11	11	1
ENST00000665088.1	ENSG00000286518.1	ENST00000665088	ENSG00000286518	11	11	11	11	1
ENST00000732444.1	ENSG00000295754.1	ENST00000732444	ENSG00000295754	11	11	11	11	1
ENST00000749363.1	ENSG00000297626.1	ENST00000749363	ENSG00000297626	11	11	11	11	1
ENST00000606489.1	ENSG00000272088.1	ENST00000606489	ENSG00000272088	9	9	11	11	0
ENST00000838837.1	ENSG00000309127.1	ENST00000838837	ENSG00000309127	8	11	11	11	0
ENST00000838667.1	ENSG00000238260.4	ENST00000838667	ENSG00000238260	9	9	9	11	0
ENST00000838668.1	ENSG00000238260.4	ENST00000838668	ENSG00000238260	11	11	11	11	1
ENST00000687047.2	ENSG00000238260.4	ENST00000687047	ENSG00000238260	11	11	11	11	1
ENST00000687651.2	ENSG00000238260.4	ENST00000687651	ENSG00000238260	11	11	11	11	1
ENST00000702864.2	ENSG00000238260.4	ENST00000702864	ENSG00000238260	11	11	11	11	1
ENST00000688510.2	ENSG00000238260.4	ENST00000688510	ENSG00000238260	11	11	11	11	1
ENST00000702520.1	ENSG00000238260.4	ENST00000702520	ENSG00000238260	11	11	11	11	1
ENST00000838671.1	ENSG00000238260.4	ENST00000838671	ENSG00000238260	11	11	11	11	1
ENST00000435049.3	ENSG00000238260.4	ENST00000435049	ENSG00000238260	11	11	11	11	1
ENST00000838670.1	ENSG00000238260.4	ENST00000838670	ENSG00000238260	11	11	11	11	1
ENST00000691868.2	ENSG00000238260.4	ENST00000691868	ENSG00000238260	11	11	11	11	1
ENST00000838669.1	ENSG00000238260.4	ENST00000838669	ENSG00000238260	11	11	11	11	1
ENST00000443034.1	ENSG00000227589.1	TP73-AS3-201	TP73-AS3	11	11	11	11	1
ENST00000416554.1	ENSG00000235131.1	TP73-AS2-201	TP73-AS2	11	11	11	11	1
ENST00000648526.1	ENSG00000293478.2	GFOD3P-217	GFOD3P	11	11	11	11	1
ENST00000624167.2	ENSG00000293478.2	GFOD3P-208	GFOD3P	11	11	11	11	1
ENST00000418088.6	ENSG00000293478.2	GFOD3P-202	GFOD3P	11	11	11	11	1
ENST00000648432.2	ENSG00000293478.2	GFOD3P-215	GFOD3P	11	11	11	11	1
ENST00000723235.1	ENSG00000293478.2	GFOD3P-231	GFOD3P	11	11	11	11	1
ENST00000648479.1	ENSG00000293478.2	GFOD3P-216	GFOD3P	11	11	11	11	1
ENST00000419973.2	ENSG00000293478.2	GFOD3P-203	GFOD3P	10	11	11	11	0
ENST00000452079.5	ENSG00000293478.2	GFOD3P-205	GFOD3P	11	11	11	11	1
ENST00000723236.1	ENSG00000293478.2	GFOD3P-232	GFOD3P	11	11	11	11	1
ENST00000650545.1	ENSG00000293478.2	GFOD3P-229	GFOD3P	11	11	11	11	1
ENST00000647831.1	ENSG00000293478.2	GFOD3P-213	GFOD3P	11	11	11	11	1
ENST00000648717.1	ENSG00000293478.2	GFOD3P-220	GFOD3P	11	11	11	11	1
ENST00000648600.1	ENSG00000293478.2	GFOD3P-219	GFOD3P	11	11	11	11	1
ENST00000723234.1	ENSG00000293478.2	GFOD3P-230	GFOD3P	11	11	11	11	1
ENST00000423764.6	ENSG00000293478.2	GFOD3P-204	GFOD3P	11	11	11	11	1
ENST00000650039.2	ENSG00000293478.2	GFOD3P-228	GFOD3P	11	11	11	11	1
ENST00000647817.1	ENSG00000293478.2	GFOD3P-212	GFOD3P	11	11	11	11	1
ENST00000649123.1	ENSG00000293478.2	GFOD3P-222	GFOD3P	11	11	11	11	1
ENST00000648270.1	ENSG00000293478.2	GFOD3P-214	GFOD3P	11	11	11	11	1
ENST00000650037.1	ENSG00000293478.2	GFOD3P-227	GFOD3P	11	11	11	11	1
ENST00000649468.1	ENSG00000293478.2	GFOD3P-226	GFOD3P	11	11	11	11	1
ENST00000648553.1	ENSG00000293478.2	GFOD3P-218	GFOD3P	11	11	11	11	1
ENST00000649348.1	ENSG00000293478.2	GFOD3P-224	GFOD3P	11	11	11	11	1
ENST00000636630.1	ENSG00000293478.2	GFOD3P-210	GFOD3P	11	11	11	11	1
ENST00000587071.5	ENSG00000293478.2	GFOD3P-206	GFOD3P	9	11	11	11	0
ENST00000608600.1	ENSG00000293478.2	GFOD3P-207	GFOD3P	11	11	11	11	1
ENST00000649413.2	ENSG00000293478.2	GFOD3P-225	GFOD3P	11	11	11	11	1
ENST00000649290.1	ENSG00000293478.2	GFOD3P-223	GFOD3P	10	11	11	11	0
ENST00000647686.1	ENSG00000293478.2	GFOD3P-211	GFOD3P	11	11	11	11	1
ENST00000648935.1	ENSG00000293478.2	GFOD3P-221	GFOD3P	11	11	11	11	1
ENST00000624948.1	ENSG00000293478.2	GFOD3P-209	GFOD3P	11	11	11	11	1
ENST00000742845.1	ENSG00000296834.1	ENST00000742845	ENSG00000296834	10	10	11	11	0
ENST00000607459.1	ENSG00000272153.1	ENST00000607459	ENSG00000272153	11	11	11	11	1
ENST00000757271.1	ENSG00000236423.9	LINC01134-213	LINC01134	11	11	11	11	1
ENST00000757282.1	ENSG00000236423.9	LINC01134-224	LINC01134	9	11	11	11	0
ENST00000413332.7	ENSG00000236423.9	LINC01134-201	LINC01134	11	11	11	11	1
ENST00000667408.2	ENSG00000236423.9	LINC01134-204	LINC01134	11	11	11	11	1
ENST00000442673.3	ENSG00000236423.9	LINC01134-203	LINC01134	11	11	11	11	1
ENST00000757277.1	ENSG00000236423.9	LINC01134-219	LINC01134	11	11	11	11	1
ENST00000693306.2	ENSG00000236423.9	LINC01134-206	LINC01134	11	11	11	11	1
ENST00000686089.3	ENSG00000236423.9	LINC01134-205	LINC01134	11	11	11	11	1
ENST00000757266.1	ENSG00000236423.9	LINC01134-208	LINC01134	11	11	11	11	1
ENST00000757273.1	ENSG00000236423.9	LINC01134-215	LINC01134	11	11	11	11	1
ENST00000757265.1	ENSG00000236423.9	LINC01134-207	LINC01134	11	11	11	11	1
ENST00000757272.1	ENSG00000236423.9	LINC01134-214	LINC01134	11	11	11	11	1
ENST00000757268.1	ENSG00000236423.9	LINC01134-210	LINC01134	9	9	11	11	0
ENST00000439488.2	ENSG00000236423.9	LINC01134-202	LINC01134	11	11	11	11	1
ENST00000757278.1	ENSG00000236423.9	LINC01134-220	LINC01134	11	11	11	11	1
ENST00000757275.1	ENSG00000236423.9	LINC01134-217	LINC01134	11	11	11	11	1
ENST00000757267.1	ENSG00000236423.9	LINC01134-209	LINC01134	11	11	11	11	1
ENST00000757279.1	ENSG00000236423.9	LINC01134-221	LINC01134	11	11	11	11	1
ENST00000757269.1	ENSG00000236423.9	LINC01134-211	LINC01134	11	11	11	11	1
ENST00000757280.1	ENSG00000236423.9	LINC01134-222	LINC01134	11	11	11	11	1
ENST00000757270.1	ENSG00000236423.9	LINC01134-212	LINC01134	11	11	11	11	1
ENST00000757274.1	ENSG00000236423.9	LINC01134-216	LINC01134	11	11	11	11	1
ENST00000757276.1	ENSG00000236423.9	LINC01134-218	LINC01134	11	11	11	11	1
ENST00000757281.1	ENSG00000236423.9	LINC01134-223	LINC01134	9	9	11	11	0
ENST00000456897.6	ENSG00000233304.8	LINC01346-202	LINC01346	11	11	11	11	1
ENST00000635619.1	ENSG00000233304.8	LINC01346-203	LINC01346	11	11	11	11	1
ENST00000816722.1	ENSG00000233304.8	LINC01346-206	LINC01346	11	11	11	11	1
ENST00000412674.1	ENSG00000233304.8	LINC01346-201	LINC01346	11	11	11	11	1
ENST00000635247.1	ENSG00000226374.4	LINC01345-203	LINC01345	11	11	11	11	1
ENST00000635127.1	ENSG00000226374.4	LINC01345-202	LINC01345	11	11	11	11	1
ENST00000425194.2	ENSG00000226374.4	LINC01345-201	LINC01345	11	11	11	11	1
ENST00000671015.1	ENSG00000226374.4	LINC01345-204	LINC01345	11	11	11	11	1
ENST00000816877.1	ENSG00000226374.4	LINC01345-205	LINC01345	11	11	11	11	1
ENST00000664502.1	ENSG00000233304.8	LINC01346-204	LINC01346	11	11	11	11	1
ENST00000816721.1	ENSG00000233304.8	LINC01346-205	LINC01346	11	11	11	11	1
ENST00000642026.2	ENSG00000284668.3	LINC02780-203	LINC02780	11	11	11	11	1
ENST00000742921.1	ENSG00000284668.3	LINC02780-213	LINC02780	4	4	9	11	0
ENST00000742920.1	ENSG00000284668.3	LINC02780-212	LINC02780	11	11	11	11	1
ENST00000742919.1	ENSG00000284668.3	LINC02780-211	LINC02780	11	11	11	11	1
ENST00000641078.2	ENSG00000284668.3	LINC02780-201	LINC02780	11	11	11	11	1
ENST00000742917.1	ENSG00000284668.3	LINC02780-209	LINC02780	11	11	11	11	1
ENST00000742912.1	ENSG00000284668.3	LINC02780-204	LINC02780	9	9	9	11	0
ENST00000641562.1	ENSG00000284668.3	LINC02780-202	LINC02780	9	9	9	11	0
ENST00000742918.1	ENSG00000284668.3	LINC02780-210	LINC02780	11	11	11	11	1
ENST00000642139.2	ENSG00000284703.2	ENST00000642139	ENSG00000284703	11	11	11	11	1
ENST00000743045.1	ENSG00000284703.2	ENST00000743045	ENSG00000284703	11	11	11	11	1
ENST00000742913.1	ENSG00000284668.3	LINC02780-205	LINC02780	9	9	9	11	0
ENST00000742914.1	ENSG00000284668.3	LINC02780-206	LINC02780	9	9	9	11	0
ENST00000742915.1	ENSG00000284668.3	LINC02780-207	LINC02780	9	9	9	11	0
ENST00000742916.1	ENSG00000284668.3	LINC02780-208	LINC02780	9	9	9	11	0
ENST00000743266.1	ENSG00000296871.1	ENST00000743266	ENSG00000296871	9	9	9	11	0
ENST00000835193.1	ENSG00000308587.1	ENST00000835193	ENSG00000308587	11	11	11	11	1
ENST00000835192.1	ENSG00000308587.1	ENST00000835192	ENSG00000308587	11	11	11	11	1
ENST00000777414.1	ENSG00000301255.1	ENST00000777414	ENSG00000301255	10	10	10	11	0
ENST00000761402.1	ENSG00000299169.1	ENST00000761402	ENSG00000299169	11	11	11	11	1
ENST00000785550.1	ENSG00000302287.1	ENST00000785550	ENSG00000302287	11	11	11	11	1
ENST00000785551.1	ENSG00000302287.1	ENST00000785551	ENSG00000302287	11	11	11	11	1
ENST00000635002.1	ENSG00000235054.5	LINC01777-203	LINC01777	11	11	11	11	1
ENST00000635312.2	ENSG00000235054.5	LINC01777-204	LINC01777	11	11	11	11	1
ENST00000669931.1	ENSG00000235054.5	LINC01777-211	LINC01777	11	11	11	11	1
ENST00000423197.2	ENSG00000235054.5	LINC01777-201	LINC01777	11	11	11	11	1
ENST00000665284.1	ENSG00000235054.5	LINC01777-208	LINC01777	11	11	11	11	1
ENST00000663417.1	ENSG00000235054.5	LINC01777-207	LINC01777	11	11	11	11	1
ENST00000670434.1	ENSG00000235054.5	LINC01777-212	LINC01777	11	11	11	11	1
ENST00000828650.1	ENSG00000235054.5	LINC01777-214	LINC01777	11	11	11	11	1
ENST00000668086.1	ENSG00000235054.5	LINC01777-210	LINC01777	11	11	11	11	1
ENST00000828651.1	ENSG00000235054.5	LINC01777-215	LINC01777	11	11	11	11	1
ENST00000633821.2	ENSG00000235054.5	LINC01777-202	LINC01777	11	11	11	11	1
ENST00000671656.1	ENSG00000235054.5	LINC01777-213	LINC01777	11	11	11	11	1
ENST00000659315.1	ENSG00000235054.5	LINC01777-206	LINC01777	11	11	11	11	1
ENST00000667352.2	ENSG00000235054.5	LINC01777-209	LINC01777	11	11	11	11	1
ENST00000635642.1	ENSG00000235054.5	LINC01777-205	LINC01777	11	11	11	11	1
ENST00000819253.1	ENSG00000306535.1	ENST00000819253	ENSG00000306535	11	11	11	11	1
ENST00000641472.1	ENSG00000284694.1	ENST00000641472	ENSG00000284694	11	11	11	11	1
ENST00000764213.1	ENSG00000299517.1	ENST00000764213	ENSG00000299517	11	11	11	11	1
ENST00000438791.2	ENSG00000227169.2	ENST00000438791	ENSG00000227169	11	11	11	11	1
ENST00000730455.1	ENSG00000295490.1	ENST00000730455	ENSG00000295490	11	11	11	11	1
ENST00000634256.1	ENSG00000232596.3	LINC01646-202	LINC01646	11	11	11	11	1
ENST00000667354.1	ENSG00000232596.3	LINC01646-208	LINC01646	11	11	11	11	1
ENST00000666685.1	ENSG00000232596.3	LINC01646-207	LINC01646	11	11	11	11	1
ENST00000635556.1	ENSG00000232596.3	LINC01646-203	LINC01646	11	11	11	11	1
ENST00000659083.1	ENSG00000232596.3	LINC01646-205	LINC01646	11	11	11	11	1
ENST00000659059.1	ENSG00000232596.3	LINC01646-204	LINC01646	11	11	11	11	1
ENST00000661628.1	ENSG00000232596.3	LINC01646-206	LINC01646	11	11	11	11	1
ENST00000420522.1	ENSG00000232596.3	LINC01646-201	LINC01646	11	11	11	11	1
ENST00000772751.1	ENSG00000300565.1	ENST00000772751	ENSG00000300565	11	11	11	11	1
ENST00000772752.1	ENSG00000300565.1	ENST00000772752	ENSG00000300565	11	11	11	11	1
ENST00000772750.1	ENSG00000300565.1	ENST00000772750	ENSG00000300565	11	11	11	11	1
ENST00000772748.1	ENSG00000300565.1	ENST00000772748	ENSG00000300565	11	11	11	11	1
ENST00000772749.1	ENSG00000300565.1	ENST00000772749	ENSG00000300565	11	11	11	11	1
ENST00000797399.1	ENSG00000303830.1	ENST00000797399	ENSG00000303830	11	11	11	11	1
ENST00000797405.1	ENSG00000303830.1	ENST00000797405	ENSG00000303830	11	11	11	11	1
ENST00000797403.1	ENSG00000303830.1	ENST00000797403	ENSG00000303830	11	11	11	11	1
ENST00000797400.1	ENSG00000303830.1	ENST00000797400	ENSG00000303830	11	11	11	11	1
ENST00000797398.1	ENSG00000303830.1	ENST00000797398	ENSG00000303830	11	11	11	11	1
ENST00000797406.1	ENSG00000303830.1	ENST00000797406	ENSG00000303830	11	11	11	11	1
ENST00000797404.1	ENSG00000303830.1	ENST00000797404	ENSG00000303830	11	11	11	11	1
ENST00000797401.1	ENSG00000303830.1	ENST00000797401	ENSG00000303830	11	11	11	11	1
ENST00000797402.1	ENSG00000303830.1	ENST00000797402	ENSG00000303830	11	11	11	11	1
ENST00000797407.1	ENSG00000303830.1	ENST00000797407	ENSG00000303830	11	11	11	11	1
ENST00000658045.1	ENSG00000287586.1	ENST00000658045	ENSG00000287586	11	11	11	11	1
ENST00000661891.1	ENSG00000287586.1	ENST00000661891	ENSG00000287586	11	11	11	11	1
ENST00000837673.1	ENSG00000284739.2	ENST00000837673	ENSG00000284739	11	11	11	11	1
ENST00000837674.1	ENSG00000284739.2	ENST00000837674	ENSG00000284739	11	11	11	11	1
ENST00000641254.1	ENSG00000284739.2	ENST00000641254	ENSG00000284739	11	11	11	11	1
ENST00000641403.1	ENSG00000284674.1	LINC02781-201	LINC02781	11	11	11	11	1
ENST00000838601.1	ENSG00000309102.1	ENST00000838601	ENSG00000309102	11	11	11	11	1
ENST00000838678.1	ENSG00000309111.1	ENST00000838678	ENSG00000309111	6	11	11	11	0
ENST00000443270.1	ENSG00000231510.1	LINC02782-201	LINC02782	9	9	9	11	0
ENST00000741292.1	ENSG00000296716.1	ENST00000741292	ENSG00000296716	11	11	11	11	1
ENST00000785386.1	ENSG00000302269.1	ENST00000785386	ENSG00000302269	11	11	11	11	1
ENST00000819942.1	ENSG00000306645.1	ENST00000819942	ENSG00000306645	11	11	11	11	1
ENST00000641871.1	ENSG00000284616.1	ENST00000641871	ENSG00000284616	11	11	11	11	1
ENST00000786863.1	ENSG00000302445.1	ENST00000786863	ENSG00000302445	11	11	11	11	1
ENST00000786913.1	ENSG00000302452.1	ENST00000786913	ENSG00000302452	11	11	11	11	1
ENST00000732267.1	ENSG00000295735.1	ENST00000732267	ENSG00000295735	11	11	11	11	1
ENST00000722471.1	ENSG00000294282.1	ENST00000722471	ENSG00000294282	4	7	8	11	0
ENST00000722472.1	ENSG00000294282.1	ENST00000722472	ENSG00000294282	4	7	8	11	0
ENST00000722561.1	ENSG00000291005.2	NBPF25P-203	NBPF25P	8	10	10	11	0
ENST00000722562.1	ENSG00000291005.2	NBPF25P-204	NBPF25P	9	9	9	11	0
ENST00000722563.1	ENSG00000291005.2	NBPF25P-205	NBPF25P	9	9	11	11	0
ENST00000641426.1	ENSG00000284692.3	ENST00000641426	ENSG00000284692	11	11	11	11	1
ENST00000641583.1	ENSG00000284666.1	ENST00000641583	ENSG00000284666	9	9	11	11	0
ENST00000641860.1	ENSG00000284692.3	ENST00000641860	ENSG00000284692	11	11	11	11	1
ENST00000649109.1	ENSG00000284692.3	ENST00000649109	ENSG00000284692	11	11	11	11	1
ENST00000831856.1	ENSG00000284692.3	ENST00000831856	ENSG00000284692	11	11	11	11	1
ENST00000564261.1	ENSG00000260972.1	ENST00000564261	ENSG00000260972	11	11	11	11	1
ENST00000762612.1	ENSG00000299325.1	ENST00000762612	ENSG00000299325	11	11	11	11	1
ENST00000727917.1	ENSG00000289893.2	ENST00000727917	ENSG00000289893	11	11	11	11	1
ENST00000727916.1	ENSG00000289893.2	ENST00000727916	ENSG00000289893	11	11	11	11	1
ENST00000727915.1	ENSG00000289893.2	ENST00000727915	ENSG00000289893	11	11	11	11	1
ENST00000637702.1	ENSG00000289893.2	ENST00000637702	ENSG00000289893	9	11	11	11	0
ENST00000727751.1	ENSG00000289893.2	ENST00000727751	ENSG00000289893	11	11	11	11	1
ENST00000727750.1	ENSG00000289893.2	ENST00000727750	ENSG00000289893	11	11	11	11	1
ENST00000413887.1	ENSG00000289893.2	ENST00000413887	ENSG00000289893	9	9	9	11	0
ENST00000728083.1	ENSG00000295108.1	ENST00000728083	ENSG00000295108	11	11	11	11	1
ENST00000728172.1	ENSG00000295122.1	ENST00000728172	ENSG00000295122	11	11	11	11	1
ENST00000728173.1	ENSG00000295122.1	ENST00000728173	ENSG00000295122	11	11	11	11	1
ENST00000701409.1	ENSG00000289893.2	ENST00000701409	ENSG00000289893	11	11	11	11	1
ENST00000727918.1	ENSG00000289893.2	ENST00000727918	ENSG00000289893	10	10	10	11	0
ENST00000727753.1	ENSG00000289893.2	ENST00000727753	ENSG00000289893	11	11	11	11	1
ENST00000727752.1	ENSG00000289893.2	ENST00000727752	ENSG00000289893	11	11	11	11	1
ENST00000727755.1	ENSG00000289893.2	ENST00000727755	ENSG00000289893	9	9	9	11	0
ENST00000727754.1	ENSG00000289893.2	ENST00000727754	ENSG00000289893	9	9	9	11	0
ENST00000727756.1	ENSG00000289893.2	ENST00000727756	ENSG00000289893	11	11	11	11	1
ENST00000753707.1	ENSG00000298180.1	ENST00000753707	ENSG00000298180	11	11	11	11	1
ENST00000764466.1	ENSG00000299539.1	ENST00000764466	ENSG00000299539	11	11	11	11	1
ENST00000785006.1	ENSG00000302206.1	ENST00000785006	ENSG00000302206	4	4	4	11	0
ENST00000785007.1	ENSG00000302206.1	ENST00000785007	ENSG00000302206	4	10	10	11	0
ENST00000455744.2	ENSG00000226944.2	RNF207-AS1-201	RNF207-AS1	11	11	11	11	1
ENST00000722469.1	ENSG00000226944.2	RNF207-AS1-202	RNF207-AS1	11	11	11	11	1
ENST00000650463.1	ENSG00000225077.4	ICMT-DT-203	ICMT-DT	11	11	11	11	1
ENST00000796165.1	ENSG00000225077.4	ICMT-DT-204	ICMT-DT	11	11	11	11	1
ENST00000796167.1	ENSG00000225077.4	ICMT-DT-206	ICMT-DT	11	11	11	11	1
ENST00000796166.1	ENSG00000225077.4	ICMT-DT-205	ICMT-DT	11	11	11	11	1
ENST00000796171.1	ENSG00000225077.4	ICMT-DT-210	ICMT-DT	10	11	11	11	0
ENST00000796169.1	ENSG00000225077.4	ICMT-DT-208	ICMT-DT	10	11	11	11	0
ENST00000796170.1	ENSG00000225077.4	ICMT-DT-209	ICMT-DT	10	11	11	11	0
ENST00000796168.1	ENSG00000225077.4	ICMT-DT-207	ICMT-DT	11	11	11	11	1
ENST00000796172.1	ENSG00000225077.4	ICMT-DT-211	ICMT-DT	11	11	11	11	1
ENST00000796173.1	ENSG00000225077.4	ICMT-DT-212	ICMT-DT	11	11	11	11	1
ENST00000796174.1	ENSG00000225077.4	ICMT-DT-213	ICMT-DT	8	9	9	11	0
ENST00000441724.1	ENSG00000225077.4	ICMT-DT-202	ICMT-DT	11	11	11	11	1
ENST00000429480.3	ENSG00000225077.4	ICMT-DT-201	ICMT-DT	11	11	11	11	1
ENST00000607670.1	ENSG00000271746.1	ENST00000607670	ENSG00000271746	11	11	11	11	1
ENST00000419034.1	ENSG00000231868.1	ENST00000419034	ENSG00000231868	9	9	9	11	0
ENST00000750764.1	ENSG00000297749.1	ENST00000750764	ENSG00000297749	11	11	11	11	1
ENST00000761774.1	ENSG00000299237.1	ENST00000761774	ENSG00000299237	11	11	11	11	1
ENST00000761962.1	ENSG00000299253.1	ENST00000761962	ENSG00000299253	11	11	11	11	1
ENST00000729011.1	ENSG00000295286.1	ENST00000729011	ENSG00000295286	11	11	11	11	1
ENST00000806413.1	ENSG00000304810.1	ENST00000806413	ENSG00000304810	11	11	11	11	1
ENST00000826301.1	ENSG00000228750.8	LINC01672-207	LINC01672	11	11	11	11	1
ENST00000414210.6	ENSG00000228750.8	LINC01672-201	LINC01672	11	11	11	11	1
ENST00000421469.4	ENSG00000228750.8	LINC01672-202	LINC01672	11	11	11	11	1
ENST00000432429.5	ENSG00000228750.8	LINC01672-203	LINC01672	11	11	11	11	1
ENST00000635029.1	ENSG00000228750.8	LINC01672-204	LINC01672	11	11	11	11	1
ENST00000826302.1	ENSG00000228750.8	LINC01672-208	LINC01672	11	11	11	11	1
ENST00000635092.2	ENSG00000228750.8	LINC01672-205	LINC01672	11	11	11	11	1
ENST00000654537.1	ENSG00000228750.8	LINC01672-206	LINC01672	11	11	11	11	1
ENST00000641757.1	ENSG00000284744.1	ENST00000641757	ENSG00000284744	9	11	11	11	0
ENST00000783081.1	ENSG00000237436.2	CAMTA1-DT-203	CAMTA1-DT	11	11	11	11	1
ENST00000783080.1	ENSG00000237436.2	CAMTA1-DT-202	CAMTA1-DT	11	11	11	11	1
ENST00000442889.1	ENSG00000237436.2	CAMTA1-DT-201	CAMTA1-DT	10	10	10	11	0
ENST00000456701.1	ENSG00000237365.1	CAMTA1-AS3-201	CAMTA1-AS3	11	11	11	11	1
ENST00000849843.1	ENSG00000310450.1	ENST00000849843	ENSG00000310450	11	11	11	11	1
ENST00000849779.1	ENSG00000237402.2	CAMTA1-IT1-202	CAMTA1-IT1	11	11	11	11	1
ENST00000849780.1	ENSG00000237402.2	CAMTA1-IT1-203	CAMTA1-IT1	11	11	11	11	1
ENST00000849781.1	ENSG00000237402.2	CAMTA1-IT1-204	CAMTA1-IT1	11	11	11	11	1
ENST00000427317.1	ENSG00000237402.2	CAMTA1-IT1-201	CAMTA1-IT1	11	11	11	11	1
ENST00000751307.1	ENSG00000237728.3	CAMTA1-AS2-203	CAMTA1-AS2	11	11	11	11	1
ENST00000618051.2	ENSG00000237728.3	CAMTA1-AS2-202	CAMTA1-AS2	11	11	11	11	1
