gene_id	gene_name	transcript_count	alignment_strict_transcripts	bonobo_kmer_strict_transcripts	all_genomes_kmer_strict_transcripts	bonobo_three_way_transcripts	all_genomes_three_way_transcripts	expression_available	gene_expressed	expressed_sample_count	expressed_sample_fraction	mean_fpkm	median_fpkm	max_fpkm	alignment_strict	bonobo_kmer_strict	all_genomes_kmer_strict	kmer_conservation_class
ENSG00000301344.1	ENSG00000301344	2	2	2	0	2	0	True	True	73.0	0.7448979591836735	4.843227403081171	3.2449900569174996	31.0059058570733	True	True	False	Strict in bonobo only
ENSG00000233645.1	ENSG00000233645	1	1	1	0	1	0	True	True	28.0	0.2857142857142857	1.2440585871092793	0.0	14.3447244862202	True	True	False	Strict in bonobo only
ENSG00000298156.1	ENSG00000298156	1	1	1	0	1	0	True	True	66.0	0.673469387755102	4.478550628909124	2.535491021147105	34.9537910881814	True	True	False	Strict in bonobo only
ENSG00000301025.1	ENSG00000301025	1	1	1	0	1	0	True	True	23.0	0.23469387755102042	0.7770925732055978	0.0	8.81340384761485	True	True	False	Strict in bonobo only
ENSG00000301006.1	ENSG00000301006	8	7	8	6	7	5	True	True	58.0	0.5918367346938775	1.0138887178406628	0.532758772270997	10.9978586575309	True	True	True	Strict across all genomes
ENSG00000232912.6	RERE-AS1	3	3	3	1	3	1	True	True	89.0	0.9081632653061225	3.423893859977897	2.5538682891955	18.3583132109201	True	True	True	Strict across all genomes
ENSG00000303676.1	ENSG00000303676	1	1	1	1	1	1	True	True	31.0	0.3163265306122449	0.9746711563641498	0.0	13.8580286469911	True	True	True	Strict across all genomes
ENSG00000228423.2	ENSG00000228423	1	1	1	0	1	0	True	True	90.0	0.9183673469387755	12.821934262398234	10.20022213667445	92.6990373654204	True	True	False	Strict in bonobo only
ENSG00000230679.2	ENO1-AS1	4	4	4	2	4	2	True	True	98.0	1.0	532.5304324793158	444.19727721189247	1958.73981572191	True	True	True	Strict across all genomes
ENSG00000310107.1	ENSG00000310107	4	4	4	0	4	0	True	True	90.0	0.9183673469387755	3.7444948083768472	3.232236485012195	17.9677760521594	True	True	False	Strict in bonobo only
ENSG00000310124.1	ENSG00000310124	2	2	2	2	2	2	True	True	8.0	0.08163265306122448	0.22693591039773214	0.0	4.43770160339706	True	True	True	Strict across all genomes
ENSG00000290109.2	ENSG00000290109	3	3	3	0	3	0	True	True	71.0	0.7244897959183674	3.7963057757384275	2.73232823621014	22.3180770959028	True	True	False	Strict in bonobo only
ENSG00000228526.9	MIR34AHG	11	11	11	0	11	0	True	True	98.0	1.0	2.9224331443559004	2.04813852694192	20.6816727271234	True	True	False	Strict in bonobo only
ENSG00000289914.2	ENSG00000289914	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	1.0941422433622368	0.0	9.7969880384899	True	True	False	Strict in bonobo only
ENSG00000302015.1	ENSG00000302015	1	1	1	0	1	0	True	True	14.0	0.14285714285714285	0.6367414528956934	0.0	8.52910049769176	True	True	False	Strict in bonobo only
ENSG00000234546.6	LNCTAM34A	28	28	28	20	28	20	True	True	98.0	1.0	2.3728791867998105	1.8940570073546752	11.6269508917998	True	True	True	Strict across all genomes
ENSG00000301983.1	ENSG00000301983	1	1	1	1	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000301968.1	ENSG00000301968	4	4	4	4	4	4	True	True	71.0	0.7244897959183674	0.9750383947521101	0.500869800478114	8.15029283431631	True	True	True	Strict across all genomes
ENSG00000302217.1	ENSG00000302217	2	2	2	0	2	0	True	True	68.0	0.6938775510204082	3.815617464075249	2.7817541172756153	25.6638761421643	True	True	False	Strict in bonobo only
ENSG00000294252.1	ENSG00000294252	1	1	1	0	1	0	True	True	80.0	0.8163265306122449	7.6167214478668726	3.96343234206132	74.3450494803723	True	True	False	Strict in bonobo only
ENSG00000296073.1	ENSG00000296073	3	3	3	3	3	3	True	True	30.0	0.30612244897959184	0.4331599166948752	0.0	3.66178393752851	True	True	True	Strict across all genomes
ENSG00000296056.1	ENSG00000296056	2	2	2	0	2	0	True	True	75.0	0.7653061224489796	6.315651332248514	4.094240639180525	37.3464059696885	True	True	False	Strict in bonobo only
ENSG00000307568.1	ENSG00000307568	2	2	2	0	2	0	True	True	52.0	0.5306122448979592	1.2695504407721168	0.725463606461396	13.449634822447	True	True	False	Strict in bonobo only
ENSG00000284652.1	ENSG00000284652	1	1	1	0	1	0	True	True	58.0	0.5918367346938775	0.9408126696575801	0.5778839851608111	4.34904436563568	True	True	False	Strict in bonobo only
ENSG00000284693.3	LINC02606	28	28	28	0	28	0	True	True	98.0	1.0	2.496081301130297	1.76382344477351	13.5057580448849	True	True	False	Strict in bonobo only
ENSG00000301013.1	ENSG00000301013	3	3	3	0	3	0	True	True	30.0	0.30612244897959184	0.3388320101054004	0.0	3.11321460183158	True	True	False	Strict in bonobo only
ENSG00000301030.1	ENSG00000301030	1	1	1	1	1	1	True	True	1.0	0.01020408163265306	0.02233549290325714	0.0	2.1888783045192	True	True	True	Strict across all genomes
ENSG00000306844.1	ENSG00000306844	1	1	1	0	1	0	True	True	12.0	0.12244897959183673	0.3514803129668098	0.0	5.46900134761115	True	True	False	Strict in bonobo only
ENSG00000296249.1	ENSG00000296249	1	1	1	0	1	0	True	True	45.0	0.45918367346938777	1.2275000195283594	0.0	9.29516999277767	True	True	False	Strict in bonobo only
ENSG00000235263.2	ENSG00000235263	1	1	1	0	1	0	True	True	80.0	0.8163265306122449	3.945234126903479	2.944265839566625	33.990561460105	True	True	False	Strict in bonobo only
ENSG00000307011.1	ENSG00000307011	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.14221208755560236	0.0	4.88952824794884	True	True	False	Strict in bonobo only
ENSG00000179840.5	PIK3CD-AS1	1	1	1	0	1	0	True	True	29.0	0.29591836734693877	0.2459068904721133	0.0	3.12750470905882	True	True	False	Strict in bonobo only
ENSG00000301080.1	ENSG00000301080	1	1	1	1	1	1	True	True	2.0	0.02040816326530612	0.056234797889565716	0.0	3.29535384206243	True	True	True	Strict across all genomes
ENSG00000231789.5	PIK3CD-AS2	3	3	3	0	3	0	True	True	72.0	0.7346938775510204	2.677220654029187	1.469746576014985	17.9329270867807	True	True	False	Strict in bonobo only
ENSG00000280113.2	ENSG00000280113	2	2	2	0	2	0	True	True	72.0	0.7346938775510204	1.4696644067231528	0.9807942582267175	11.459043030065	True	True	False	Strict in bonobo only
ENSG00000223989.1	CTNNBIP1-AS1	1	1	1	1	1	1	True	True	98.0	1.0	596.4595119125507	558.246036521603	1719.32636686045	True	True	True	Strict across all genomes
ENSG00000285701.2	ENSG00000285701	2	2	2	2	2	2	True	True	65.0	0.6632653061224489	2.296644101589199	1.323123854979265	18.5108075864282	True	True	True	Strict across all genomes
ENSG00000228150.2	ENSG00000228150	11	11	11	11	11	11	True	True	98.0	1.0	36.177118873034324	32.4804329456306	91.1373161720962	True	True	True	Strict across all genomes
ENSG00000241326.1	ENSG00000241326	1	1	1	1	1	1	True	True	98.0	1.0	68.09624335643409	57.10592743349595	255.979156394714	True	True	True	Strict across all genomes
ENSG00000284735.1	ENSG00000284735	3	3	3	0	3	0	True	True	98.0	1.0	35.33535636689893	32.82361997283465	121.43674365235	True	True	False	Strict in bonobo only
ENSG00000284642.1	ENSG00000284642	4	4	4	4	4	4	True	True	98.0	1.0	46.46383297414655	41.559780670631596	169.927989373189	True	True	True	Strict across all genomes
ENSG00000271989.1	ENSG00000271989	1	1	1	0	1	0	True	True	78.0	0.7959183673469388	3.667326964208179	2.799027371179705	19.1775507897296	True	True	False	Strict in bonobo only
ENSG00000203469.2	ENSG00000203469	1	1	1	1	1	1	True	True	98.0	1.0	23.05609187075703	21.1185514426179	74.5084583864673	True	True	True	Strict across all genomes
ENSG00000307253.1	ENSG00000307253	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	1.899324564395267	0.0	16.796970509149	True	True	False	Strict in bonobo only
ENSG00000287727.1	ENSG00000287727	1	1	1	0	1	0	True	True	69.0	0.7040816326530612	0.831994702246761	0.496157252174817	6.10934098147115	True	True	False	Strict in bonobo only
ENSG00000272078.1	ENSG00000272078	1	1	1	1	1	1	True	True	95.0	0.9693877551020408	1.9563074166292416	1.54287507931123	8.20850094826452	True	True	True	Strict across all genomes
ENSG00000308013.1	ENSG00000308013	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.10180875622579448	0.0	3.63157344572579	True	True	False	Strict in bonobo only
ENSG00000307983.1	ENSG00000307983	2	2	2	1	2	1	True	True	12.0	0.12244897959183673	0.24131265352225298	0.0	2.91676141036918	True	True	True	Strict across all genomes
ENSG00000307999.1	ENSG00000307999	1	1	1	0	1	0	True	True	9.0	0.09183673469387756	0.17001944892947488	0.0	3.61648297464694	True	True	False	Strict in bonobo only
ENSG00000308257.1	ENSG00000308257	4	4	4	4	4	4	True	True	58.0	0.5918367346938775	0.8331038442646769	0.506855584684382	4.96661843640695	True	True	True	Strict across all genomes
ENSG00000230337.5	EXOSC10-AS1	10	10	10	7	10	7	True	True	98.0	1.0	50.5218645878964	44.4445687969383	143.043959088389	True	True	True	Strict across all genomes
ENSG00000225602.5	MTOR-AS1	2	2	2	2	2	2	True	True	98.0	1.0	22.36627244028128	15.225877071680301	137.113369879619	True	True	True	Strict across all genomes
ENSG00000309051.1	ENSG00000309051	1	1	1	1	1	1	True	True	74.0	0.7551020408163265	5.552579113299884	3.403305578254915	39.372940475308	True	True	True	Strict across all genomes
ENSG00000284646.2	ENSG00000284646	8	8	8	0	8	0	True	True	45.0	0.45918367346938777	0.642176852953161	0.0	5.47132438243784	True	True	False	Strict in bonobo only
ENSG00000302153.1	ENSG00000302153	5	4	5	4	4	3	True	True	94.0	0.9591836734693877	5.103976461617628	3.5811886318320703	30.6704301180412	True	True	True	Strict across all genomes
ENSG00000302176.1	ENSG00000302176	2	2	2	0	2	0	True	True	45.0	0.45918367346938777	2.7378762086515946	0.0	24.3134773592413	True	True	False	Strict in bonobo only
ENSG00000299102.1	ENSG00000299102	3	3	3	0	3	0	True	True	31.0	0.3163265306122449	0.37576729410254656	0.0	5.3395467431771	True	True	False	Strict in bonobo only
ENSG00000285833.1	ENSG00000285833	1	1	1	0	1	0	True	True	90.0	0.9183673469387755	15.379177986880217	8.226017264265415	97.1606117674198	True	True	False	Strict in bonobo only
ENSG00000303300.1	ENSG00000303300	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.18022657798459235	0.0	8.09841605509903	True	True	False	Strict in bonobo only
ENSG00000235643.2	LINC01647	1	1	1	0	1	0	True	True	3.0	0.030612244897959183	0.02328470137519587	0.0	1.11677562228375	True	True	False	Strict in bonobo only
ENSG00000284708.1	ENSG00000284708	1	1	1	1	1	1	True	True	98.0	1.0	12.713796393840584	10.111428112235298	90.7746960125063	True	True	True	Strict across all genomes
ENSG00000301523.1	ENSG00000301523	4	4	4	0	4	0	True	True	95.0	0.9693877551020408	21.384363744176113	16.04325095633485	70.4674401589295	True	True	False	Strict in bonobo only
ENSG00000305789.1	ENSG00000305789	1	1	1	0	1	0	True	True	98.0	1.0	17.527972028196764	12.97209000063145	116.847994197069	True	True	False	Strict in bonobo only
ENSG00000177553.6	C1orf167-AS1	1	1	1	0	1	0	True	True	87.0	0.8877551020408163	2.971171106522151	1.7927470676995099	15.7052267628956	True	True	False	Strict in bonobo only
ENSG00000285646.3	ENSG00000285646	11	11	11	2	11	2	True	True	97.0	0.9897959183673469	2.9155041334232767	2.30561077932549	17.3586344059521	True	True	True	Strict across all genomes
ENSG00000287384.1	ENSG00000287384	1	1	1	0	1	0	True	True	32.0	0.32653061224489793	0.7259871887312283	0.0	7.28407254681314	True	True	False	Strict in bonobo only
ENSG00000285604.1	ENSG00000285604	1	1	1	0	1	0	True	True	27.0	0.2755102040816326	0.5059030269551696	0.0	5.23697643823699	True	True	False	Strict in bonobo only
ENSG00000294285.1	ENSG00000294285	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.2861953113977265	0.0	13.2405917270757	True	True	False	Strict in bonobo only
ENSG00000301863.1	ENSG00000301863	1	1	1	0	1	0	True	True	15.0	0.15306122448979592	0.550379085775078	0.0	11.1507265451018	True	True	False	Strict in bonobo only
ENSG00000296888.1	ENSG00000296888	1	1	1	1	1	1	True	True	74.0	0.7551020408163265	4.916088010439361	3.1902982147100998	35.9198987142855	True	True	True	Strict across all genomes
ENSG00000297053.1	ENSG00000297053	1	1	1	0	1	0	True	True	68.0	0.6938775510204082	2.578851360135311	1.65258654225868	20.928927342621	True	True	False	Strict in bonobo only
ENSG00000295309.1	ENSG00000295309	1	1	1	0	1	0	True	True	35.0	0.35714285714285715	1.26644664412542	0.0	11.4844445419006	True	True	False	Strict in bonobo only
ENSG00000229484.4	LINC02766	11	11	11	5	11	5	True	True	92.0	0.9387755102040817	1.8597142868939394	1.45946354163487	7.74841351177999	True	True	True	Strict across all genomes
ENSG00000309694.1	ENSG00000309694	1	1	1	0	1	0	True	True	48.0	0.4897959183673469	0.8981378894711761	0.0	5.95274619587968	True	True	False	Strict in bonobo only
ENSG00000305650.1	ENSG00000305650	1	1	1	1	1	1	True	True	49.0	0.5	2.483553894064835	1.02196148632672	19.89077300258	True	True	True	Strict across all genomes
ENSG00000288927.3	ENSG00000288927	4	4	4	4	4	4	True	True	95.0	0.9693877551020408	2.6097720909919584	1.917822105446715	11.5411169719211	True	True	True	Strict across all genomes
ENSG00000290772.2	PRAMEF36P	1	1	1	0	1	0	True	True	22.0	0.22448979591836735	0.15948251829831983	0.0	1.40009247032062	True	True	False	Strict in bonobo only
ENSG00000290624.1	ENSG00000290624	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000290628.1	ENSG00000290628	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000295394.1	ENSG00000295394	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000260179.1	ENSG00000260179	1	1	1	0	1	0	True	True	96.0	0.9795918367346939	3.340757336103885	2.62452486566965	14.3855488590952	True	True	False	Strict in bonobo only
ENSG00000205231.1	TTLL10-AS1	1	1	1	0	1	0	True	True	79.0	0.8061224489795918	1.0343367222140127	0.670125851333233	9.04936489785817	True	True	False	Strict in bonobo only
ENSG00000272141.1	ENSG00000272141	1	1	1	0	1	0	True	True	12.0	0.12244897959183673	0.20831388647329058	0.0	5.2693968606198	True	True	False	Strict in bonobo only
ENSG00000304965.1	ENSG00000304965	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.1370180186832919	0.0	6.36456276624875	True	True	False	Strict in bonobo only
ENSG00000223823.1	LINC01342	1	1	1	0	1	0	True	True	21.0	0.21428571428571427	0.22968672994381478	0.0	2.54428638955749	True	True	False	Strict in bonobo only
ENSG00000299943.1	ENSG00000299943	1	1	1	1	1	1	True	True	81.0	0.826530612244898	3.2862956228934674	2.12560990601614	16.8375209315388	True	True	True	Strict across all genomes
ENSG00000285812.1	ENSG00000285812	1	1	1	0	1	0	True	True	98.0	1.0	15.025536004494862	11.081531753348	71.6076243901662	True	True	False	Strict in bonobo only
ENSG00000304169.1	ENSG00000304169	3	3	3	0	3	0	True	True	95.0	0.9693877551020408	15.936919757470902	11.6464185754757	81.3043028292894	True	True	False	Strict in bonobo only
ENSG00000304119.1	ENSG00000304119	10	10	10	2	10	2	True	True	98.0	1.0	31.937986295096167	28.90966986681405	132.669896056795	True	True	True	Strict across all genomes
ENSG00000291156.2	ENSG00000291156	55	55	55	0	55	0	True	True	98.0	1.0	18.229954400809444	11.81595154875575	113.257848855403	True	True	False	Strict in bonobo only
ENSG00000273443.2	ENSG00000273443	2	2	2	1	2	1	True	True	88.0	0.8979591836734694	3.544832568513577	2.419943405568395	24.9534797821638	True	True	True	Strict across all genomes
ENSG00000242590.1	ENSG00000242590	1	1	1	0	1	0	True	True	98.0	1.0	873.4617635986278	775.2609291241015	3747.53718469523	True	True	False	Strict in bonobo only
ENSG00000224969.1	ENSG00000224969	1	1	1	1	1	1	True	True	68.0	0.6938775510204082	4.425147280670199	2.54646681679522	32.1378836413948	True	True	True	Strict across all genomes
ENSG00000303614.1	ENSG00000303614	1	1	1	1	1	1	True	True	16.0	0.16326530612244897	0.590916666587078	0.0	11.1413819806816	True	True	True	Strict across all genomes
ENSG00000303623.1	ENSG00000303623	1	1	1	0	1	0	True	True	95.0	0.9693877551020408	60.79003297979283	50.43680920384125	233.6714789056	True	True	False	Strict in bonobo only
ENSG00000272512.1	ENSG00000272512	1	1	1	0	1	0	True	True	98.0	1.0	17.960750327306492	14.95921427975345	90.6277678408101	True	True	False	Strict in bonobo only
ENSG00000303599.1	ENSG00000303599	2	1	2	0	1	0	True	True	14.0	0.14285714285714285	0.5637819859860119	0.0	10.2047077643652	True	True	False	Strict in bonobo only
ENSG00000272438.2	ENSG00000272438	48	48	48	0	48	0	True	True	98.0	1.0	2.3329511227955537	1.9186598415781702	6.66909644497295	True	True	False	Strict in bonobo only
ENSG00000307992.1	ENSG00000307992	1	1	1	0	1	0	True	True	61.0	0.6224489795918368	3.680305978495	2.156913373658665	33.0598410231589	True	True	False	Strict in bonobo only
ENSG00000295011.1	ENSG00000295011	1	1	1	1	1	1	True	True	31.0	0.3163265306122449	0.6413403399581363	0.0	6.25038710730818	True	True	True	Strict across all genomes
ENSG00000301663.1	ENSG00000301663	3	3	3	2	3	2	True	True	69.0	0.7040816326530612	1.8206243316653852	1.1961623003564652	9.95783989996113	True	True	True	Strict across all genomes
ENSG00000259961.2	ENSG00000259961	2	2	2	0	2	0	True	True	47.0	0.47959183673469385	5.614201637571551	0.0	50.6436196331942	True	True	False	Strict in bonobo only
ENSG00000237445.2	ENSG00000237445	1	1	1	0	1	0	True	True	2.0	0.02040816326530612	0.09073822604574766	0.0	4.66149038769565	True	True	False	Strict in bonobo only
ENSG00000295237.1	ENSG00000295237	1	1	1	1	1	1	True	True	79.0	0.8061224489795918	2.628510577449557	1.95235169332285	15.1566224739973	True	True	True	Strict across all genomes
ENSG00000289380.1	ENSG00000289380	1	1	1	1	1	1	True	True	89.0	0.9081632653061225	6.4310083167390175	5.356982928019265	20.2929070829109	True	True	True	Strict across all genomes
ENSG00000304226.1	ENSG00000304226	2	2	2	1	2	1	True	True	34.0	0.3469387755102041	0.3144582089923371	0.0	2.57223978861219	True	True	True	Strict across all genomes
ENSG00000231606.2	ENSG00000231606	2	2	2	0	2	0	True	True	62.0	0.6326530612244898	1.052284492609217	0.727940077728635	7.47982872011559	True	True	False	Strict in bonobo only
ENSG00000234593.4	KAZN-AS1	8	8	8	0	8	0	True	True	98.0	1.0	3.824871033056936	2.974942452232785	21.713400148162	True	True	False	Strict in bonobo only
ENSG00000302124.1	ENSG00000302124	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	2.5658771522293637	0.0	34.3944774851171	True	True	False	Strict in bonobo only
ENSG00000287756.1	ENSG00000287756	1	1	1	0	1	0	True	True	86.0	0.8775510204081632	2.720676037354392	1.9713867768196849	12.6510692645789	True	True	False	Strict in bonobo only
ENSG00000294214.1	ENSG00000294214	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.20694084705112817	0.0	6.41461835073489	True	True	False	Strict in bonobo only
ENSG00000294586.1	ENSG00000294586	2	2	2	2	2	2	True	True	80.0	0.8163265306122449	2.8117706607299566	1.729132095855055	28.1665969937723	True	True	True	Strict across all genomes
ENSG00000293964.1	ENSG00000293964	2	2	2	0	2	0	True	True	73.0	0.7448979591836735	3.3002510175748383	2.304451466108855	15.3034828168149	True	True	False	Strict in bonobo only
ENSG00000175147.13	TMEM51-AS1	6	6	6	0	6	0	True	True	98.0	1.0	25.44219853863379	17.20508273277675	377.974476217987	True	True	False	Strict in bonobo only
ENSG00000310342.1	ENSG00000310342	1	1	1	1	1	1	True	True	75.0	0.7653061224489796	5.411591247053414	3.24720216677955	43.1599096231493	True	True	True	Strict across all genomes
ENSG00000204464.8	TMEM51-AS2	3	3	3	0	3	0	True	True	55.0	0.5612244897959183	1.511885127817513	0.9701280291661956	10.8334937206284	True	True	False	Strict in bonobo only
ENSG00000228140.3	EFHD2-AS1	14	14	14	0	14	0	True	True	98.0	1.0	2.590127567455877	2.3870628164078047	8.69136835832387	True	True	False	Strict in bonobo only
ENSG00000233485.2	FHAD1-AS1	5	5	5	0	5	0	True	True	96.0	0.9795918367346939	3.3013832748487757	2.33873582174276	22.4552278283397	True	True	False	Strict in bonobo only
ENSG00000236045.1	ENSG00000236045	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	1.2349585468071076	0.0	9.55129783149548	True	True	False	Strict in bonobo only
