k_size	gene_name	associated_gene_ids	total_transcripts	strict_shared_transcripts_all_genomes	basic_shared_transcripts_all_genomes	strict_shared_gene_all_genomes	basic_shared_gene_all_genomes
15	ENSG00000298511	ENSG00000298511.1	4	1	4	True	True
15	ENSG00000299832	ENSG00000299832.1	1	0	0	False	False
15	ENSG00000271032	ENSG00000271032.1	1	1	1	True	True
15	ENSG00000298512	ENSG00000298512.1	2	0	1	False	True
15	ENSG00000299833	ENSG00000299833.1	2	0	2	False	True
15	ENSG00000274995	ENSG00000274995.1	1	0	1	False	True
15	ENSG00000273674	ENSG00000273674.7	10	6	9	True	True
15	ATP2B2-IT1	ENSG00000236999.1	1	0	1	False	True
15	ENSG00000298513	ENSG00000298513.1	3	0	1	False	True
15	ENSG00000274996	ENSG00000274996.2	1	0	1	False	True
15	ATP2B2-IT2	ENSG00000224771.2	1	0	1	False	True
15	ENSG00000299834	ENSG00000299834.1	1	0	1	False	True
15	ENSG00000298514	ENSG00000298514.1	1	1	1	True	True
15	ENSG00000299835	ENSG00000299835.1	1	1	1	True	True
15	ENSG00000298515	ENSG00000298515.1	1	0	1	False	True
15	ENSG00000299836	ENSG00000299836.1	2	0	2	False	True
15	ENSG00000272356	ENSG00000272356.1	1	1	1	True	True
15	ENSG00000298516	ENSG00000298516.1	1	0	1	False	True
15	ENSG00000299837	ENSG00000299837.1	3	3	3	True	True
15	ENSG00000299838	ENSG00000299838.1	1	1	1	True	True
15	ENSG00000298517	ENSG00000298517.1	1	1	1	True	True
15	ENSG00000299839	ENSG00000299839.1	1	1	1	True	True
15	ENSG00000298518	ENSG00000298518.1	1	1	1	True	True
15	ENSG00000298519	ENSG00000298519.1	2	0	2	False	True
15	ENSG00000299540	ENSG00000299540.1	5	2	5	True	True
15	ENSG00000273381	ENSG00000273381.1	1	1	1	True	True
15	ENSG00000299541	ENSG00000299541.1	3	0	3	False	True
15	ENSG00000298220	ENSG00000298220.1	1	1	1	True	True
15	ENSG00000298221	ENSG00000298221.1	1	0	1	False	True
15	THBS1-IT1	ENSG00000276107.1	1	0	1	False	True
15	ENSG00000299542	ENSG00000299542.1	1	0	0	False	False
15	ENSG00000298222	ENSG00000298222.1	1	0	0	False	False
15	ENSG00000299543	ENSG00000299543.1	2	0	2	False	True
15	ENSG00000273384	ENSG00000273384.2	4	4	4	True	True
15	ENSG00000298223	ENSG00000298223.1	1	0	0	False	False
15	ENSG00000299544	ENSG00000299544.1	1	0	1	False	True
15	ENSG00000214788	ENSG00000214788.3	1	0	1	False	True
15	ENSG00000298224	ENSG00000298224.1	2	1	2	True	True
15	ENSG00000299545	ENSG00000299545.1	2	0	2	False	True
15	RUNX2-AS1	ENSG00000261080.1	1	0	1	False	True
15	ENSG00000273387	ENSG00000273387.1	1	0	1	False	True
15	ENSG00000239311	ENSG00000239311.1	1	1	1	True	True
15	ENSG00000298225	ENSG00000298225.1	1	1	1	True	True
15	ENSG00000299546	ENSG00000299546.1	2	2	2	True	True
15	ENSG00000298226	ENSG00000298226.1	1	0	1	False	True
15	ENSG00000299547	ENSG00000299547.1	5	0	5	False	True
15	ENSG00000241505	ENSG00000241505.1	1	1	1	True	True
15	ENSG00000298227	ENSG00000298227.1	1	1	1	True	True
15	ENSG00000299548	ENSG00000299548.1	5	3	5	True	True
15	CFAP20DC-DT	ENSG00000243295.3	23	23	23	True	True
15	ENSG00000298228	ENSG00000298228.1	2	1	2	True	True
15	ENSG00000299549	ENSG00000299549.1	2	2	2	True	True
15	ENSG00000242828	ENSG00000242828.2	10	3	10	True	True
15	ENSG00000298229	ENSG00000298229.1	1	1	1	True	True
15	DNAJC9-AS1	ENSG00000236756.5	16	3	16	True	True
15	ENSG00000273090	ENSG00000273090.1	1	0	1	False	True
15	ENSG00000273091	ENSG00000273091.1	1	1	1	True	True
15	ENSG00000299250	ENSG00000299250.1	3	1	2	True	True
15	ENSG00000299251	ENSG00000299251.1	4	1	4	True	True
15	OR7E47P	ENSG00000290965.2	4	2	4	True	True
15	ENSG00000299252	ENSG00000299252.1	1	0	1	False	True
15	ENSG00000273093	ENSG00000273093.1	1	1	1	True	True
15	ZNF529-AS1	ENSG00000233527.11	28	6	27	True	True
15	ENSG00000299253	ENSG00000299253.1	1	1	1	True	True
15	ENSG00000299254	ENSG00000299254.1	1	0	1	False	True
15	ENSG00000273096	ENSG00000273096.1	1	0	1	False	True
15	ENSG00000299255	ENSG00000299255.1	1	0	1	False	True
15	ENSG00000299256	ENSG00000299256.1	1	0	1	False	True
15	ENSG00000273098	ENSG00000273098.4	4	0	4	False	True
15	ENSG00000299257	ENSG00000299257.1	1	0	0	False	False
15	ENSG00000242536	ENSG00000242536.3	5	5	5	True	True
15	ENSG00000299258	ENSG00000299258.1	2	2	2	True	True
15	ENSG00000299259	ENSG00000299259.1	1	1	1	True	True
15	ENSG00000242539	ENSG00000242539.2	3	3	3	True	True
15	ENSG00000271914	ENSG00000271914.1	1	1	1	True	True
15	ENSG00000268401	ENSG00000268401.2	3	2	3	True	True
15	ENSG00000271916	ENSG00000271916.1	1	1	1	True	True
15	ENSG00000271917	ENSG00000271917.1	1	1	1	True	True
15	CACNG2-DT	ENSG00000234688.4	7	1	7	True	True
15	ENSG00000271918	ENSG00000271918.3	1	0	0	False	False
15	AA06	ENSG00000265544.2	3	0	3	False	True
15	NPY6R	ENSG00000293504.2	9	8	9	True	True
15	ENSG00000269729	ENSG00000269729.2	5	5	5	True	True
15	MRPL23-AS1	ENSG00000226416.4,ENSG00000288320.1	5	0	4	False	True
15	ENSG00000272941	ENSG00000272941.1	1	0	1	False	True
15	ENSG00000272942	ENSG00000272942.1	16	2	16	True	True
15	CST13P	ENSG00000290388.2	14	14	14	True	True
15	KIAA2012-AS1	ENSG00000222035.5	4	2	4	True	True
15	ENSG00000270302	ENSG00000270302.1	1	0	1	False	True
15	ENSG00000272944	ENSG00000272944.1	1	1	1	True	True
15	ENSG00000309000	ENSG00000309000.1	1	1	1	True	True
15	ENSG00000272945	ENSG00000272945.1	1	1	1	True	True
15	F10-AS1	ENSG00000231882.2	4	4	4	True	True
15	ENSG00000309001	ENSG00000309001.1	2	2	2	True	True
15	ENSG00000243273	ENSG00000243273.2	2	2	2	True	True
15	ENSG00000268112	ENSG00000268112.1	1	0	0	False	False
15	F10-AS2	ENSG00000283828.1	1	0	0	False	False
15	ENSG00000309002	ENSG00000309002.1	2	0	1	False	True
15	ENSG00000309003	ENSG00000309003.1	1	0	1	False	True
15	ENSG00000309004	ENSG00000309004.1	1	0	1	False	True
15	ENSG00000243276	ENSG00000243276.7	38	31	38	True	True
15	ENSG00000309005	ENSG00000309005.1	1	1	1	True	True
15	IRF2-DT	ENSG00000271646.2	5	5	5	True	True
15	ENSG00000309006	ENSG00000309006.1	4	1	4	True	True
15	ENSG00000309007	ENSG00000309007.1	1	1	1	True	True
15	ENSG00000309008	ENSG00000309008.1	2	1	2	True	True
15	ENSG00000273971	ENSG00000273971.1	1	1	1	True	True
15	ENSG00000298810	ENSG00000298810.1	2	0	0	False	False
15	ENSG00000268119	ENSG00000268119.9	15	10	15	True	True
15	ENSG00000273972	ENSG00000273972.1	1	1	1	True	True
15	ENSG00000309009	ENSG00000309009.1	19	0	19	False	True
15	ENSG00000298811	ENSG00000298811.1	7	7	7	True	True
15	ENSG00000273973	ENSG00000273973.1	1	0	0	False	False
15	ANKH-DT	ENSG00000272057.1	1	1	1	True	True
15	ENSG00000298812	ENSG00000298812.1	1	1	1	True	True
15	ENSG00000270012	ENSG00000270012.1	1	0	1	False	True
15	ENSG00000298813	ENSG00000298813.1	2	0	2	False	True
15	ENSG00000298814	ENSG00000298814.1	1	1	1	True	True
15	ENSG00000298815	ENSG00000298815.1	1	0	1	False	True
15	ENSG00000272656	ENSG00000272656.1	1	1	1	True	True
15	ENSG00000298816	ENSG00000298816.1	1	0	1	False	True
15	ENSG00000298817	ENSG00000298817.1	9	0	9	False	True
15	ENSG00000270017	ENSG00000270017.1	1	0	0	False	False
15	ENSG00000298818	ENSG00000298818.1	3	0	2	False	True
15	ENSG00000298819	ENSG00000298819.1	1	1	1	True	True
15	ENSG00000239906	ENSG00000239906.1	1	1	1	True	True
15	ENSG00000273680	ENSG00000273680.1	1	1	1	True	True
15	DLX6-AS1	ENSG00000231764.12	38	22	35	True	True
15	POM121L9P	ENSG00000290696.2	6	0	5	False	True
15	ENSG00000299840	ENSG00000299840.1	6	6	6	True	True
15	ENSG00000272360	ENSG00000272360.3	1	0	1	False	True
15	ENSG00000299841	ENSG00000299841.1	1	1	1	True	True
15	ENSG00000298520	ENSG00000298520.1	5	5	5	True	True
15	ENSG00000272361	ENSG00000272361.2	1	1	1	True	True
15	ENSG00000298521	ENSG00000298521.1	2	2	2	True	True
15	ENSG00000299842	ENSG00000299842.1	1	1	1	True	True
15	ENSG00000272362	ENSG00000272362.1	1	1	1	True	True
15	ENSG00000298522	ENSG00000298522.1	2	1	2	True	True
15	TRIM67-AS1	ENSG00000235710.6	1	0	1	False	True
15	ENSG00000299843	ENSG00000299843.1	3	1	3	True	True
15	ENSG00000299844	ENSG00000299844.1	1	1	1	True	True
15	ENSG00000298523	ENSG00000298523.1	1	0	1	False	True
15	ENSG00000298524	ENSG00000298524.1	2	0	2	False	True
15	ENSG00000299845	ENSG00000299845.1	4	0	2	False	True
15	ENSG00000299846	ENSG00000299846.1	4	0	4	False	True
15	ENSG00000273687	ENSG00000273687.1	1	1	1	True	True
15	ENSG00000298525	ENSG00000298525.1	9	8	9	True	True
15	ENSG00000272366	ENSG00000272366.1	1	0	0	False	False
15	ENSG00000298526	ENSG00000298526.1	1	0	1	False	True
15	ENSG00000299847	ENSG00000299847.1	1	0	1	False	True
15	ENSG00000271046	ENSG00000271046.2	3	3	3	True	True
15	ENSG00000299848	ENSG00000299848.1	1	0	1	False	True
15	ENSG00000298527	ENSG00000298527.1	3	3	3	True	True
15	RERE-AS1	ENSG00000232912.6	3	3	3	True	True
15	ENSG00000272368	ENSG00000272368.2	2	2	2	True	True
15	ENSG00000298528	ENSG00000298528.1	1	1	1	True	True
15	ENSG00000299849	ENSG00000299849.1	1	1	1	True	True
15	SAMSN1-AS1	ENSG00000223662.2	3	2	3	True	True
15	WT1-AS	ENSG00000183242.14	61	1	28	True	True
15	ENSG00000299550	ENSG00000299550.1	1	1	1	True	True
15	ENSG00000273391	ENSG00000273391.2	1	0	0	False	False
15	PSD2-AS1	ENSG00000249131.3	19	8	18	True	True
15	ENSG00000298230	ENSG00000298230.1	1	0	1	False	True
15	ENSG00000299551	ENSG00000299551.1	1	0	1	False	True
15	ENSG00000272071	ENSG00000272071.1	1	1	1	True	True
15	CASP1P2	ENSG00000303953.1	4	3	4	True	True
15	ENSG00000298231	ENSG00000298231.1	5	0	3	False	True
15	ENSG00000299552	ENSG00000299552.1	2	0	1	False	True
15	ENSG00000272072	ENSG00000272072.1	1	1	1	True	True
15	ENSG00000298232	ENSG00000298232.1	2	0	2	False	True
15	ENSG00000299553	ENSG00000299553.1	1	1	1	True	True
15	ENSG00000273394	ENSG00000273394.1	1	0	1	False	True
15	ENSG00000214797	ENSG00000214797.3	1	1	1	True	True
15	ENSG00000298233	ENSG00000298233.1	2	0	2	False	True
15	ENSG00000299554	ENSG00000299554.1	6	1	5	True	True
15	AZIN1-AS2	ENSG00000253385.1	1	1	1	True	True
15	ENSG00000298234	ENSG00000298234.1	1	1	1	True	True
15	ENSG00000299555	ENSG00000299555.1	2	2	2	True	True
15	ENSG00000298235	ENSG00000298235.1	2	0	2	False	True
15	ENSG00000299556	ENSG00000299556.1	1	1	1	True	True
15	ENSG00000272076	ENSG00000272076.1	1	1	1	True	True
15	ENSG00000298236	ENSG00000298236.1	1	0	1	False	True
15	ENSG00000299557	ENSG00000299557.1	1	0	1	False	True
15	ENSG00000272077	ENSG00000272077.1	1	1	1	True	True
15	ENSG00000298237	ENSG00000298237.1	3	2	3	True	True
15	ENSG00000299558	ENSG00000299558.1	2	1	2	True	True
15	ENSG00000272078	ENSG00000272078.1	1	1	1	True	True
15	ENSG00000273399	ENSG00000273399.2	1	1	1	True	True
15	ENSG00000272079	ENSG00000272079.3	2	1	2	True	True
15	ENSG00000298238	ENSG00000298238.1	4	1	4	True	True
15	ENSG00000299559	ENSG00000299559.1	6	6	6	True	True
15	ENSG00000238004	ENSG00000238004.1	1	1	1	True	True
15	ENSG00000298239	ENSG00000298239.1	4	0	4	False	True
15	ENSG00000238007	ENSG00000238007.2	11	8	11	True	True
15	ENSG00000299260	ENSG00000299260.1	2	1	2	True	True
15	SIAH2-AS1	ENSG00000244265.3	16	16	16	True	True
15	ENSG00000299261	ENSG00000299261.1	3	3	3	True	True
15	ENSG00000242540	ENSG00000242540.3	2	2	2	True	True
15	ENSG00000243861	ENSG00000243861.1	1	1	1	True	True
15	ENSG00000299262	ENSG00000299262.1	2	0	2	False	True
15	XKRYP7	ENSG00000290725.1	1	1	1	True	True
15	ENSG00000299263	ENSG00000299263.1	2	2	2	True	True
15	ENSG00000299264	ENSG00000299264.1	14	9	13	True	True
15	TTC32-DT	ENSG00000271991.4	4	4	4	True	True
15	ENSG00000299265	ENSG00000299265.1	1	0	1	False	True
15	SERHL	ENSG00000293485.2	17	0	14	False	True
15	ENSG00000299266	ENSG00000299266.1	1	1	1	True	True
15	ENSG00000242545	ENSG00000242545.1	1	0	1	False	True
15	ENSG00000299267	ENSG00000299267.1	2	0	0	False	False
15	ENSG00000299268	ENSG00000299268.1	1	1	1	True	True
15	ENSG00000299269	ENSG00000299269.1	1	0	1	False	True
15	ENSG00000268707	ENSG00000268707.1	1	0	1	False	True
15	ENSG00000309300	ENSG00000309300.1	1	1	1	True	True
15	ENSG00000309301	ENSG00000309301.1	1	0	0	False	False
15	ENSG00000243574	ENSG00000243574.3	6	2	6	True	True
15	ENSG00000270605	ENSG00000270605.2	3	2	3	True	True
15	ENSG00000271926	ENSG00000271926.1	1	1	1	True	True
15	ENSG00000309302	ENSG00000309302.1	1	1	1	True	True
15	ENSG00000309303	ENSG00000309303.1	1	0	1	False	True
15	ENSG00000309304	ENSG00000309304.1	3	2	3	True	True
15	ZNF473CR	ENSG00000204666.4	4	0	2	False	True
15	ENSG00000269736	ENSG00000269736.1	1	0	1	False	True
15	ENSG00000309305	ENSG00000309305.1	1	1	1	True	True
15	ENSG00000268416	ENSG00000268416.1	1	1	1	True	True
15	ENSG00000309306	ENSG00000309306.1	1	0	1	False	True
15	MTMR9LP	ENSG00000291132.2	169	0	9	False	True
15	ENSG00000309307	ENSG00000309307.1	2	0	1	False	True
15	ENSG00000309308	ENSG00000309308.1	2	0	2	False	True
15	ENSG00000272950	ENSG00000272950.1	1	0	1	False	True
15	ENSG00000309309	ENSG00000309309.1	4	3	4	True	True
15	CARD8-AS1	ENSG00000268001.1	1	1	1	True	True
15	ENSG00000268120	ENSG00000268120.1	1	1	1	True	True
15	ENSG00000309010	ENSG00000309010.1	1	0	1	False	True
15	ENSG00000309011	ENSG00000309011.1	1	0	0	False	False
15	ENSG00000309012	ENSG00000309012.1	14	5	13	True	True
15	ENSG00000272958	ENSG00000272958.1	1	1	1	True	True
15	ENSG00000269444	ENSG00000269444.1	1	1	1	True	True
15	ENSG00000309013	ENSG00000309013.1	1	0	1	False	True
15	ENSG00000243286	ENSG00000243286.1	1	0	0	False	False
15	FLICR	ENSG00000286181.1	2	0	2	False	True
15	ENSG00000269445	ENSG00000269445.1	1	0	0	False	False
15	ENSG00000309014	ENSG00000309014.1	1	0	1	False	True
15	ENSG00000309015	ENSG00000309015.1	1	1	1	True	True
15	ENSG00000269446	ENSG00000269446.2	1	1	1	True	True
15	ENSG00000309016	ENSG00000309016.1	1	0	1	False	True
15	ENSG00000309017	ENSG00000309017.1	2	1	2	True	True
15	ENSG00000273980	ENSG00000273980.1	1	0	1	False	True
15	ENSG00000309018	ENSG00000309018.1	1	0	1	False	True
15	ENSG00000272660	ENSG00000272660.1	1	1	1	True	True
15	ENSG00000273982	ENSG00000273982.1	1	0	1	False	True
15	SLC26A4-AS1	ENSG00000233705.10	20	6	17	True	True
15	ENSG00000309019	ENSG00000309019.1	1	0	1	False	True
15	ENSG00000298820	ENSG00000298820.1	2	0	2	False	True
15	ENSG00000272661	ENSG00000272661.1	1	0	1	False	True
15	ENSG00000268129	ENSG00000268129.3	1	0	0	False	False
15	ENSG00000270020	ENSG00000270020.1	1	0	1	False	True
15	GTF2IP1	ENSG00000290871.2	16	3	14	True	True
15	ENSG00000298821	ENSG00000298821.1	1	0	1	False	True
15	ENSG00000298822	ENSG00000298822.1	1	1	1	True	True
15	ENSG00000270021	ENSG00000270021.1	1	0	1	False	True
15	ENSG00000270022	ENSG00000270022.4	2	0	0	False	False
15	ENSG00000298823	ENSG00000298823.1	1	0	0	False	False
15	ENSG00000298824	ENSG00000298824.1	3	0	2	False	True
15	NRAD1	ENSG00000233725.8	14	3	14	True	True
15	GTF2IP4	ENSG00000293241.2	7	0	7	False	True
15	ENSG00000271344	ENSG00000271344.1	1	1	1	True	True
15	UBL7-DT	ENSG00000247240.11,ENSG00000288390.1	113	13	107	True	True
15	ENSG00000298825	ENSG00000298825.1	5	5	5	True	True
15	ENSG00000273987	ENSG00000273987.1	1	0	1	False	True
15	ENSG00000298826	ENSG00000298826.1	1	1	1	True	True
15	ENSG00000272667	ENSG00000272667.1	1	1	1	True	True
15	ENSG00000298827	ENSG00000298827.1	5	0	5	False	True
15	ENSG00000272668	ENSG00000272668.3	4	4	4	True	True
15	ENSG00000273989	ENSG00000273989.1	1	1	1	True	True
15	ENSG00000272669	ENSG00000272669.1	1	0	1	False	True
15	ENSG00000269155	ENSG00000269155.2	1	0	1	False	True
15	ENSG00000298828	ENSG00000298828.1	1	1	1	True	True
15	ENSG00000298829	ENSG00000298829.1	3	0	3	False	True
15	LSINCT5	ENSG00000281560.1	1	1	1	True	True
15	ENSG00000273691	ENSG00000273691.1	1	1	1	True	True
15	ENSG00000299850	ENSG00000299850.1	1	1	1	True	True
15	ENSG00000298530	ENSG00000298530.1	1	1	1	True	True
15	ENSG00000299851	ENSG00000299851.1	8	1	6	True	True
15	ENSG00000272371	ENSG00000272371.2	5	5	5	True	True
15	ENSG00000299852	ENSG00000299852.1	6	0	5	False	True
15	MIMT1	ENSG00000268654.3	3	0	3	False	True
15	ENSG00000272372	ENSG00000272372.1	1	0	1	False	True
15	ENSG00000298531	ENSG00000298531.1	2	2	2	True	True
15	ENSG00000298532	ENSG00000298532.1	2	2	2	True	True
15	ENSG00000299853	ENSG00000299853.1	2	0	2	False	True
15	ENSG00000299854	ENSG00000299854.1	1	1	1	True	True
15	ENSG00000298533	ENSG00000298533.1	1	1	1	True	True
15	ENSG00000299855	ENSG00000299855.1	1	0	1	False	True
15	ENSG00000298534	ENSG00000298534.1	1	0	1	False	True
15	ENSG00000272375	ENSG00000272375.1	1	1	1	True	True
15	ENSG00000298535	ENSG00000298535.1	1	0	1	False	True
15	ENSG00000299856	ENSG00000299856.1	1	1	1	True	True
15	ENSG00000298536	ENSG00000298536.1	1	0	1	False	True
15	ENSG00000299857	ENSG00000299857.1	1	1	1	True	True
15	ENSG00000298537	ENSG00000298537.1	1	0	0	False	False
15	ENSG00000299858	ENSG00000299858.1	1	0	0	False	False
15	SMANTIS	ENSG00000288869.3	56	50	56	True	True
15	MGC4859	ENSG00000283117.2	19	13	19	True	True
15	GOLGA2P9	ENSG00000290587.2	17	0	17	False	True
15	ENSG00000298538	ENSG00000298538.1	2	2	2	True	True
15	ENSG00000299859	ENSG00000299859.1	1	0	1	False	True
15	ENSG00000272379	ENSG00000272379.1	1	0	1	False	True
15	ENSG00000298539	ENSG00000298539.1	3	2	3	True	True
15	JUN-DT	ENSG00000234807.10	99	99	99	True	True
15	NALT1	ENSG00000237886.3	48	0	46	False	True
15	ENSG00000299560	ENSG00000299560.1	1	1	1	True	True
15	ENSG00000239628	ENSG00000239628.1	1	1	1	True	True
15	ENSG00000299561	ENSG00000299561.1	1	1	1	True	True
15	ENSG00000298240	ENSG00000298240.1	1	0	0	False	False
15	ENSG00000298241	ENSG00000298241.1	3	0	3	False	True
15	ENSG00000299562	ENSG00000299562.1	4	0	1	False	True
15	HILPDA-AS1	ENSG00000240758.3	2	1	2	True	True
15	ENSG00000298242	ENSG00000298242.1	1	1	1	True	True
15	ENSG00000299563	ENSG00000299563.1	2	0	2	False	True
15	ENSG00000298243	ENSG00000298243.1	2	2	2	True	True
15	ENSG00000299564	ENSG00000299564.1	1	0	1	False	True
15	ENSG00000272084	ENSG00000272084.1	1	0	1	False	True
15	ENSG00000298244	ENSG00000298244.1	1	1	1	True	True
15	ENSG00000299565	ENSG00000299565.1	1	0	1	False	True
15	ENSG00000299566	ENSG00000299566.1	1	0	1	False	True
15	ENSG00000238010	ENSG00000238010.1	1	0	1	False	True
15	ENSG00000298245	ENSG00000298245.1	1	1	1	True	True
15	ENSG00000299567	ENSG00000299567.1	1	0	1	False	True
15	ENSG00000241525	ENSG00000241525.4	3	0	1	False	True
15	ENSG00000298246	ENSG00000298246.1	1	1	1	True	True
15	ENSG00000272087	ENSG00000272087.1	1	1	1	True	True
15	ENSG00000238012	ENSG00000238012.3	2	0	2	False	True
15	ENSG00000298247	ENSG00000298247.1	1	1	1	True	True
15	ENSG00000299568	ENSG00000299568.1	2	0	2	False	True
15	ENSG00000272088	ENSG00000272088.1	1	1	1	True	True
15	ENSG00000298248	ENSG00000298248.1	1	1	1	True	True
15	ENSG00000299569	ENSG00000299569.1	3	3	3	True	True
15	ENSG00000298249	ENSG00000298249.1	5	0	2	False	True
15	ENSG00000240207	ENSG00000240207.8	7	7	7	True	True
15	ENSG00000299270	ENSG00000299270.1	1	0	0	False	False
15	ENSG00000299271	ENSG00000299271.1	1	1	1	True	True
15	ENSG00000309600	ENSG00000309600.1	1	1	1	True	True
15	ENSG00000299272	ENSG00000299272.1	4	0	2	False	True
15	ENSG00000238019	ENSG00000238019.1	1	0	1	False	True
15	ENSG00000299273	ENSG00000299273.1	6	2	6	True	True
15	ENSG00000241231	ENSG00000241231.3	16	15	16	True	True
15	OBSCN-AS1	ENSG00000162913.10	7	0	5	False	True
15	ENSG00000309601	ENSG00000309601.1	2	2	2	True	True
15	ENSG00000242553	ENSG00000242553.3	19	1	16	True	True
15	ENSG00000299274	ENSG00000299274.1	4	0	1	False	True
15	PRDM4-AS1	ENSG00000258136.2	2	1	2	True	True
15	ENSG00000309602	ENSG00000309602.1	10	0	10	False	True
15	ENSG00000268713	ENSG00000268713.1	1	0	1	False	True
15	ENSG00000309603	ENSG00000309603.1	1	0	1	False	True
15	ENSG00000299275	ENSG00000299275.1	1	1	1	True	True
15	ARHGEF2-AS1	ENSG00000224276.1	1	1	1	True	True
15	ENSG00000309604	ENSG00000309604.1	1	0	1	False	True
15	ENSG00000299276	ENSG00000299276.1	1	1	1	True	True
15	ISL1-DT	ENSG00000259663.3	4	0	2	False	True
15	ARHGEF2-AS2	ENSG00000273002.2	5	5	5	True	True
15	ENSG00000309605	ENSG00000309605.1	3	2	3	True	True
15	ENSG00000299277	ENSG00000299277.1	1	1	1	True	True
15	ENSG00000299278	ENSG00000299278.1	3	2	2	True	True
15	ENSG00000309606	ENSG00000309606.1	2	1	2	True	True
15	MADD-AS1	ENSG00000256746.5	2	1	2	True	True
15	ENSG00000299279	ENSG00000299279.1	6	6	6	True	True
15	ENSG00000309607	ENSG00000309607.1	1	1	1	True	True
15	ENSG00000309608	ENSG00000309608.1	1	1	1	True	True
15	ENSG00000271930	ENSG00000271930.1	1	0	1	False	True
15	ENSG00000309609	ENSG00000309609.1	4	0	0	False	False
15	ENSG00000271933	ENSG00000271933.1	1	0	0	False	False
15	LAMP5-AS1	ENSG00000225988.2	3	0	2	False	True
15	ENSG00000309310	ENSG00000309310.1	1	1	1	True	True
15	ENSG00000309311	ENSG00000309311.1	8	1	7	True	True
15	ENSG00000309312	ENSG00000309312.1	1	1	1	True	True
15	ENSG00000267101	ENSG00000267101.8	30	10	30	True	True
15	ENSG00000271936	ENSG00000271936.1	1	1	1	True	True
15	ENSG00000309313	ENSG00000309313.1	1	0	1	False	True
15	ENSG00000271937	ENSG00000271937.1	1	0	0	False	False
15	SNX7-DT	ENSG00000280040.1	1	1	1	True	True
15	ENSG00000269745	ENSG00000269745.1	1	0	1	False	True
15	ENSG00000309314	ENSG00000309314.1	1	1	1	True	True
15	ENSG00000271938	ENSG00000271938.2	1	0	0	False	False
15	ENSG00000309315	ENSG00000309315.1	3	1	3	True	True
15	ENSG00000309316	ENSG00000309316.1	2	0	2	False	True
15	ENSG00000309317	ENSG00000309317.1	1	0	1	False	True
15	ENSG00000269749	ENSG00000269749.1	1	0	1	False	True
15	ENSG00000309318	ENSG00000309318.1	1	1	1	True	True
15	ENSG00000267108	ENSG00000267108.1	1	0	1	False	True
15	ENSG00000309319	ENSG00000309319.1	1	0	0	False	False
15	ENSG00000267109	ENSG00000267109.1	1	0	1	False	True
15	HMMR-AS1	ENSG00000251018.2	2	2	2	True	True
15	ENSG00000270321	ENSG00000270321.3	10	4	10	True	True
15	ENSG00000309020	ENSG00000309020.1	3	2	3	True	True
15	ENSG00000309021	ENSG00000309021.1	3	1	3	True	True
15	ENSG00000272966	ENSG00000272966.1	1	1	1	True	True
15	ENSG00000309022	ENSG00000309022.1	1	1	1	True	True
15	ENSG00000272967	ENSG00000272967.1	1	0	0	False	False
15	ENSG00000309023	ENSG00000309023.1	4	4	4	True	True
15	ENSG00000309024	ENSG00000309024.1	9	4	9	True	True
15	EGFLAM-AS1	ENSG00000249491.2	1	1	1	True	True
15	ENSG00000243296	ENSG00000243296.3	5	5	5	True	True
15	ENSG00000272969	ENSG00000272969.2	5	0	2	False	True
15	EGFLAM-AS2	ENSG00000248572.7	6	6	6	True	True
15	ENSG00000309025	ENSG00000309025.1	2	0	2	False	True
15	ENSG00000309026	ENSG00000309026.1	4	3	4	True	True
15	EGFLAM-AS3	ENSG00000249071.2	1	1	1	True	True
15	ENSG00000309027	ENSG00000309027.1	4	4	4	True	True
15	EGFLAM-AS4	ENSG00000248730.1	1	1	1	True	True
15	ST3GAL1-DT	ENSG00000261220.4	5	0	1	False	True
15	EGFLAM-AS5	ENSG00000251257.4	4	4	4	True	True
15	ENSG00000309028	ENSG00000309028.1	2	0	2	False	True
15	ENSG00000309029	ENSG00000309029.1	2	2	2	True	True
15	ENSG00000298830	ENSG00000298830.1	1	1	1	True	True
15	ENSG00000298831	ENSG00000298831.1	2	1	2	True	True
15	ENSG00000272672	ENSG00000272672.1	1	1	1	True	True
15	ENSG00000298832	ENSG00000298832.1	1	0	0	False	False
15	ERVK13-1	ENSG00000260565.10	48	14	46	True	True
15	ENSG00000270031	ENSG00000270031.1	1	1	1	True	True
15	ENSG00000298833	ENSG00000298833.1	1	1	1	True	True
15	ENSG00000269161	ENSG00000269161.1	1	1	1	True	True
15	NKD1-AS1	ENSG00000205414.1	1	0	1	False	True
